QueryInput;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;Node name;IsAlive
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;DemeFish3;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;DemeFish4;True
2688;Cetacea;2688;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;North_Aegean_495.scor;dolphins;True
1517532;Carangiformes;1517532;Order;accepted;Animalia;Chordata;Teleostei;Carangiformes;;;;North_Aegean_495.scor;Flatfishes;True
Merluccius merluccius;Merluccius merluccius;126484;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;North_Aegean_495.scor;Hake;True
Trachurus;Trachurus;125946;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;;North_Aegean_495.scor;Horse mackerel;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Aegean_495.scor;Jellyfish+ mnemiopsis;True
Engraulis encrasicolus;Engraulis encrasicolus;126426;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;North_Aegean_495.scor;Juv anchovy;True
Sardina pilchardus;Sardina pilchardus;126421;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardina;Sardina pilchardus;North_Aegean_495.scor;Juv sardine;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;Large pelagic fishes;True
Caretta caretta;Caretta caretta;137205;Species;accepted;Animalia;Chordata;;Testudines;Cheloniidae;Caretta;Caretta caretta;North_Aegean_495.scor;Loggerhead turtle;True
Scomber;Scomber;126063;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;;North_Aegean_495.scor;Mackerel;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Aegean_495.scor;Macrozooplankton;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;Medium pelagic fish;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Aegean_495.scor;mesozooplankton;True
Mullus;Mullus;126034;Genus;accepted;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Mullus;;North_Aegean_495.scor;Mullets;True
Nephrops norvegicus;Nephrops norvegicus;107254;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Nephrops;Nephrops norvegicus;North_Aegean_495.scor;Norway lobster;True
10313;Gadiformes;10313;Order;accepted;Animalia;Chordata;Teleostei;Gadiformes;;;;North_Aegean_495.scor;Other gadiforms;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;Other Small pelagic fishes;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;picarels and bogue;True
883;Polychaeta;883;Class;accepted;Animalia;Annelida;Polychaeta;;;;;North_Aegean_495.scor;Polychaetes;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;North_Aegean_495.scor;"rays &amp; skates";True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;North_Aegean_495.scor;Sea birds;True
368408;Selachii;368408;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;;;;;North_Aegean_495.scor;sharks;True
106674;Caridea;106674;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;;;;North_Aegean_495.scor;Shrimps;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Aegean_495.scor;Suprabenthos;True
Trachurus;Trachurus;125946;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;;North_Benguela_503.scor;Adult horse mac;True
Engraulis encrasicolus;Engraulis encrasicolus;126426;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;North_Benguela_503.scor;Anchovy;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Benthic-feeding;True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;North_Benguela_503.scor;cephalopods;True
2688;Cetacea;2688;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;North_Benguela_503.scor;Cetaceans;True
1517375;Chondrichthyes;1517375;Parvphylum;accepted;Animalia;Chordata;;;;;;North_Benguela_503.scor;Chondrichthyans;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Gelatinous zoop;True
Trachurus;Trachurus;125946;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;;North_Benguela_503.scor;Juvenile horse;True
Merluccius capensis;Merluccius capensis;217746;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius capensis;North_Benguela_503.scor;Large M. capens;True
Merluccius parado;Merluccius paradoxus;217745;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius paradoxus;North_Benguela_503.scor;Large M. parado;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Large pelagics;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Macrobenthos;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Macrozooplankto;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Meiobenthos;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Mesopelagics;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Mesozooplankton;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Microzooplankto;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Other small pel;True
Sufflogobius bibarbatus;Sufflogobius bibarbatus;219573;Species;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Sufflogobius;Sufflogobius bibarbatus;North_Benguela_503.scor;Pelagic Goby;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Benguela_503.scor;Pelagic-feeding;True
Sardinops sagax;Sardinops sagax;217452;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;North_Benguela_503.scor;Sardine;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;North_Benguela_503.scor;Seabirds;True
Arctocephalus pusillus pusillus;Arctocephalus pusillus pusillus;231438;Subspecies;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;;North_Benguela_503.scor;Seals;True
Merluccius capensis;Merluccius capensis;217746;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius capensis;North_Benguela_503.scor;Small M. capens;True
Engraulis ringens;Engraulis ringens;272287;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis ringens;Northern_Humboldt_Current_488.scor;anchovy;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Northern_Humboldt_Current_488.scor;benthic elasmobranchs;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Northern_Humboldt_Current_488.scor;butter fishes;True
277553;Galeichthys peruvianus;277553;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;Galeichthys;Galeichthys peruvianus;Northern_Humboldt_Current_488.scor;catfish;True
2688;Cetacea;2688;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;Northern_Humboldt_Current_488.scor;cetaceans;True
1517375;Chondrichthyes;1517375;Parvphylum;accepted;Animalia;Chordata;;;;;;Northern_Humboldt_Current_488.scor;chondrichtlyans;True
151822;Congrinae;151822;Subfamily;accepted;Animalia;Chordata;Teleostei;Anguilliformes;Congridae;;;Northern_Humboldt_Current_488.scor;conger;True
7;Chromista;7;Kingdom;accepted;Chromista;;;;;;;Northern_Humboldt_Current_488.scor;Diatoms;True
1517532;Carangiformes;1517532;Order;accepted;Animalia;Chordata;Teleostei;Carangiformes;;;;Northern_Humboldt_Current_488.scor;flatfishes;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;gelatinous zooplankton;True
Trachurus murphyi;Trachurus murphyi;273303;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus murphyi;Northern_Humboldt_Current_488.scor;horse mackerels;True
Dosidicus gigas;Dosidicus gigas;342291;Species;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Dosidicus;Dosidicus gigas;Northern_Humboldt_Current_488.scor;jumbo squid;True
1524920;Merluccius peruanus;1524920;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius peruanus;Northern_Humboldt_Current_488.scor;large hake;True
Scomber japonicus;Scomber japonicus;127022;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber japonicus;Northern_Humboldt_Current_488.scor;mackerels;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;macrobenthos;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;macrozooplankton;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Northern_Humboldt_Current_488.scor;medium demersal fish;True
1524920;Merluccius peruanus;1524920;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius peruanus;Northern_Humboldt_Current_488.scor;medium hake;True
125558;Sciaenidae;125558;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;;;Northern_Humboldt_Current_488.scor;medium sciaenids;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;mesopelagics;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;mesozooplankton;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;Microzooplankton;True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;Northern_Humboldt_Current_488.scor;other cephalopods;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;other large pelagics;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;other small pelagics;True
148736;Pinnipedia;148736;Infraorder;accepted;Animalia;Chordata;Mammalia;Carnivora;;;;Northern_Humboldt_Current_488.scor;pinnipeds;True
Sardinops sagax;Sardinops sagax;217452;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Northern_Humboldt_Current_488.scor;sardine;True
Prionotus stephanophrys;Prionotus stephanophrys;276291;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Triglidae;Prionotus;Prionotus stephanophrys;Northern_Humboldt_Current_488.scor;sea robin;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Northern_Humboldt_Current_488.scor;seabirds;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Northern_Humboldt_Current_488.scor;small demersals;True
1524920;Merluccius peruanus;1524920;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius peruanus;Northern_Humboldt_Current_488.scor;small hake;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Portofino_731.scor;"Amberjack &amp; dentex +";True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;Portofino_731.scor;Cephalopods;True
1130;Decapoda;1130;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Portofino_731.scor;Decapods +;True
Diplodus;Diplodus;126076;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Diplodus;;Portofino_731.scor;Diplodus +;True
2688;Cetacea;2688;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;Portofino_731.scor;Dolphins;True
127036;Epinephelus marginatus;127036;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731.scor;Dusky grouper - large;True
127036;Epinephelus marginatus;127036;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731.scor;Dusky grouper - medium;True
127036;Epinephelus marginatus;127036;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731.scor;Dusky grouper - small;True
1806;Echinodermata;1806;Phylum;accepted;Animalia;Echinodermata;;;;;;Portofino_731.scor;Echinoderms +;True
125537;Gobiidae;125537;Family;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;;;Portofino_731.scor;Gobies +;True
1341;Octocorallia;1341;Class;accepted;Animalia;Cnidaria;Octocorallia;;;;;Portofino_731.scor;Gorgonians;True
Trachurus;Trachurus;125946;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;;Portofino_731.scor;Horse mackerels +;True
125595;Scorpaenidae;125595;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Scorpaenidae;;;Portofino_731.scor;Large-scaled scorpionfishes +;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Portofino_731.scor;Macrofauna +;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Portofino_731.scor;Meiofauna;True
125546;Mugilidae;125546;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;;;Portofino_731.scor;Mullets;True
Pagellus;Pagellus;126079;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagellus;;Portofino_731.scor;Pagellus;True
Posidonia oceanica;Posidonia oceanica;145794;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia oceanica;Portofino_731.scor;Posidonia;True
Sarpa salpa;Sarpa salpa;127064;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;Portofino_731.scor;Salema - adults;True
Sarpa salpa;Sarpa salpa;127064;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;Portofino_731.scor;Salema - juveniles;True
Atherina presbyter;Atherina presbyter;272030;Species;accepted;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;Atherina;Atherina presbyter;Portofino_731.scor;Sand smelts +;True
11014;Perciformes;11014;Order;accepted;Animalia;Chordata;Teleostei;Perciformes;;;;Portofino_731.scor;"Scorpionfishes &amp; combers +";True
123082;Echinoidea;123082;Class;accepted;Animalia;Echinodermata;Echinoidea;;;;;Portofino_731.scor;Sea urchins;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Portofino_731.scor;Sea worms;True
3;Plantae;3;Kingdom;accepted;Plantae;;;;;;;Portofino_731.scor;Seaweeds;True
125559;Scombridae;125559;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;Portofino_731.scor;Small tunas +;True
Mullus surmuletus;Mullus surmuletus;126986;Species;accepted;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Mullus;Mullus surmuletus;Portofino_731.scor;Stripped red mullets +;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Portofino_731.scor;Suspensivores +;True
125541;Labridae;125541;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;;;Portofino_731.scor;Wrasses +;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Portofino_731.scor;Zooplankton - large;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Portofino_731.scor;Zooplankton - small;True
882;Annelida;882;Phylum;accepted;Animalia;Annelida;;;;;;Ria_Formosa_125.scor;Annelida;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Ria_Formosa_125.scor;Benthic ff;True
105;Bivalvia;105;Class;accepted;Animalia;Mollusca;Bivalvia;;;;;Ria_Formosa_125.scor;Bivalvia;True
1066;Crustacea;1066;Subphylum;accepted;Animalia;Arthropoda;;;;;;Ria_Formosa_125.scor;Crustacea;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Ria_Formosa_125.scor;Detritivorous f;True
101;Gastropoda;101;Class;accepted;Animalia;Mollusca;Gastropoda;;;;;Ria_Formosa_125.scor;Gasteropoda;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Ria_Formosa_125.scor;Pelagic-benthic ff;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Ria_Formosa_125.scor;Planktonic f;True
151523;Sparus aurata;151523;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sparus;Sparus aurata;Ria_Formosa_125.scor;S. auratus;True
127066;Spondyliosoma cantharus;127066;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Spondyliosoma;Spondyliosoma cantharus;Ria_Formosa_125.scor;S. cantharus;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Ria_Formosa_125.scor;Small b-p ff;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Ria_Formosa_125.scor;Zooplankton;True
148724;Mysticeti;148724;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;Sierra_Leone_137.scor;Baleen whales;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Benthos;True
280725;Ethmalosa fimbriata;280725;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Ethmalosa;Ethmalosa fimbriata;Sierra_Leone_137.scor;Bongo shad;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Carnivorous zooplankton;True
154157;Siluriformes;154157;Order;accepted;Animalia;Chordata;Teleostei;Siluriformes;;;;Sierra_Leone_137.scor;Catfish;True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;Sierra_Leone_137.scor;Cephalopods;True
125558;Sciaenidae;125558;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;;;Sierra_Leone_137.scor;Croackers;True
1066;Crustacea;1066;Subphylum;accepted;Animalia;Arthropoda;;;;;;Sierra_Leone_137.scor;Crustaceans;True
Polydactylus quadrifilis;Polydactylus quadrifilis;276599;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis;Sierra_Leone_137.scor;Gaint African Threadfin;True
125561;Serranidae;125561;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Serranidae;;;Sierra_Leone_137.scor;Groupers;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Herbivorous zooplankton;True
125523;Carangidae;125523;Family;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;;;Sierra_Leone_137.scor;Jacks;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Sierra_Leone_137.scor;L Coastal Sharks and Rays;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Sierra_Leone_137.scor;L Deep Sharks and Rays;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Large Bathydem predators;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Large Bathypelagic predators;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Large demersal invert feeders;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Large demersal predators;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Large pelagic predators;True
125559;Scombridae;125559;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;Sierra_Leone_137.scor;Large Tuna;True
Galeoides decadactylus;Galeoides decadactylus;126997;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Galeoides;Galeoides decadactylus;Sierra_Leone_137.scor;Lesser African Threadfin;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;M Bathypelagic invert feeders;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Sierra_Leone_137.scor;M Coastal Sharks and Rays;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Sierra_Leone_137.scor;M Deep Sharks and Rays;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Medium demersal invert feeders;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Medium demersal predators;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Mesopelagics;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Sierra_Leone_137.scor;Mullets and other herbivores;True
Pentanemus quinquarius;Pentanemus quinquarius;282202;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Pentanemus;Pentanemus quinquarius;Sierra_Leone_137.scor;Royal Threadfin;True
Sardinella;Sardinella;125721;Genus;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;;Sierra_Leone_137.scor;Sardinellas;True
125559;Scombridae;125559;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;Sierra_Leone_137.scor;Scads and mackerels;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Sierra_Leone_137.scor;Seabirds;True
11014;Perciformes;11014;Order;accepted;Animalia;Chordata;Teleostei;Perciformes;;;;Sierra_Leone_137.scor;Sickle-and spadefish;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;SM Bathydem invert feeders;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Small Bathypelagic predators;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Small demersal invert feeders;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Small demersal predators;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Small pelagic invert feeders;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Sierra_Leone_137.scor;Small pelagic predators;True
125559;Scombridae;125559;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;Sierra_Leone_137.scor;Small Tuna;True
2688;Cetacea;2688;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;Sierra_Leone_137.scor;Toothed whales and dolphins;True
2689;Testudines;2689;Order;accepted;Animalia;Chordata;;Testudines;;;;Sierra_Leone_137.scor;Turtles;True
Atheresthes stomias;Atheresthes stomias;279792;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Strait_of_Georgia_477.scor;arrowtooth ad.;True
Atheresthes stomias;Atheresthes stomias;279792;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Strait_of_Georgia_477.scor;arrowtooth juv.;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Strait_of_Georgia_477.scor;birds demer pisciv;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Strait_of_Georgia_477.scor;birds pelag pisciv;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Strait_of_Georgia_477.scor;birds zooplanktiv;True
105;Bivalvia;105;Class;accepted;Animalia;Mollusca;Bivalvia;;;;;Strait_of_Georgia_477.scor;bivalves;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Strait_of_Georgia_477.scor;carn. zooplankton;True
Oncorhynchus tshawytscha;Oncorhynchus tshawytscha;158075;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Strait_of_Georgia_477.scor;chinook ad.;True
Oncorhynchus tshawytscha;Oncorhynchus tshawytscha;158075;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Strait_of_Georgia_477.scor;chinook juv.;True
Oncorhynchus keta;Oncorhynchus keta;127183;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;Strait_of_Georgia_477.scor;chum;True
Oncorhynchus kisutch;Oncorhynchus kisutch;127184;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Strait_of_Georgia_477.scor;coho ad.;True
Oncorhynchus kisutch;Oncorhynchus kisutch;127184;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Strait_of_Georgia_477.scor;coho juv.;True
1130;Decapoda;1130;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Strait_of_Georgia_477.scor;crabs;True
Squalus acanthias;Squalus acanthias;105923;Species;accepted;Animalia;Chordata;Elasmobranchii;Squaliformes;Squalidae;Squalus;Squalus acanthias;Strait_of_Georgia_477.scor;dogfish;True
1806;Echinodermata;1806;Phylum;accepted;Animalia;Echinodermata;;;;;;Strait_of_Georgia_477.scor;echinoderms;True
1517532;Carangiformes;1517532;Order;accepted;Animalia;Chordata;Teleostei;Carangiformes;;;;Strait_of_Georgia_477.scor;flatfish other;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Strait_of_Georgia_477.scor;herb. zooplankton;True
Clupea pallasii;Clupea pallasii;151159;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Strait_of_Georgia_477.scor;herring ad.;True
Clupea pallasii;Clupea pallasii;151159;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Strait_of_Georgia_477.scor;herring juv.;True
1267;Cnidaria;1267;Phylum;accepted;Animalia;Cnidaria;;;;;;Strait_of_Georgia_477.scor;jellies;True
1128;Euphausiacea;1128;Order;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;;;;Strait_of_Georgia_477.scor;krill;True
