;file_name;node;kingdom_best_claude;kingdom_best_claude_score;phylum_best_claude;phylum_best_claude_score;class_best_claude;class_best_claude_score;order_best_claude;order_best_claude_score;family_best_claude;family_best_claude_score;genus_best_claude;genus_best_claude_score;species_best_claude;species_best_claude_score
598;Jurien_Bay_456;Sessile bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Ostreoida;0.225;Ostreidae;0.2375;Crassostrea;0.2125;Crassostrea gigas;0.1875
599;Jurien_Bay_456;Sessile epibenthos;Animalia;1.0;Arthropoda;0.4675;Thecostraca;0.2125;Sessilia;0.5;Balanidae;0.5;Amphibalanus;0.225;Amphibalanus amphitrite;0.22
600;Jurien_Bay_456;Small Gastropods;;;;;;;;;;;;;;
601;Jurien_Bay_456;Small Phytoplankton;Viridiplantae;0.5;Chlorophyta;0.475;Mamiellophyceae;0.2125;Mamiellales;0.45;Mamiellaceae;0.45;Micromonas;0.2125;Ostreococcus tauri;0.2125
602;Jurien_Bay_456;Small Zooplankton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.225;Acartiidae;0.2375;Acartia;0.2375;Acartia tonsa;0.2125
603;Jurien_Bay_456;Small coastal sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;1.0;Carcharhinidae;0.7124999999999999;Carcharhinus;0.45;Galeorhinus australis;0.2
604;Jurien_Bay_456;Small mobil epifauna;;;;;;;;;;;;;;
605;Jurien_Bay_456;Small mobile herbivores;Animalia;1.0;Mollusca;0.425;Gastropoda;0.425;Amphipoda;0.2125;;;;;;
606;Jurien_Bay_456;Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.45;Ommastrephidae;0.475;Nototodarus;0.6625;Nototodarus gouldi;0.2125
607;Jurien_Bay_456;Surface diving birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.75;Phalacrocoracidae, Laridae;0.225;Phalacrocorax;0.2;Morus serrator;0.15
608;Jurien_Bay_456;Turfs;Plantae;0.65;Chlorophyta;0.225;Florideophyceae;0.3;Corallinales;0.325;Corallinaceae;0.325;Cladophora;0.2125;Cladophora spp.;0.2
609;Jurien_Bay_456;Water colum detritus;;;;;;;;;;;;;;
610;Jurien_Bay_456;Western foxfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.4;Labridae;1.0;Bodianus;1.0;Bodianus frenchii;0.425
611;Mauritania_650;Detritus;;;;;;;;;;;;;;
612;Mauritania_650;Selaciens L inv;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;0.2125;;;;;;
613;Mauritania_650;Selaciens L pred;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;;;;;;;;
614;Mauritania_650;bathydem S inv;;;;;;;;;;;;;;
615;Mauritania_650;bathydem S pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.225;Macrouridae;0.225;Coryphaenoides;0.2125;rupestris;0.1875
616;Mauritania_650;cephalopodes comm;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.5;Octopodidae;0.5;Octopus;0.5;Octopus vulgaris;0.25
617;Mauritania_650;cephalopodes non-comm;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.5;Loliginidae;0.25;Loligo;0.25;Loligo vulgaris;0.175
618;Mauritania_650;chinchards;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;1.0;Carangidae;1.0;Trachurus;1.0;trachurus;0.175
619;Mauritania_650;clupeides;;;;;;;;;;;;;;
620;Mauritania_650;crustaces comm;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.75;Decapoda;0.75;Penaeidae;0.225;Penaeus;0.2125;Penaeus notialis;0.1875
621;Mauritania_650;crustaces non-comm;;;;;;;;;;;;;;
622;Mauritania_650;dauphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Delphinidae;0.825;;;;
623;Mauritania_650;dem L inv;Animalia;1.0;Chordata;0.225;Actinopterygii;0.225;Gadiformes;0.225;Merlucciidae;0.225;Merluccius;0.225;Merluccius merluccius;0.2125
624;Mauritania_650;dem L pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Epinephelidae;0.25;Epinephelus;0.25;Merluccius senegalensis;0.2125
625;Mauritania_650;dem M inv;Animalia;1.0;Arthropoda;0.225;Malacostraca;0.2125;Decapoda;0.2;Clupeidae;0.1875;Sardinella;0.175;Sardinella aurita;0.1625
626;Mauritania_650;dem M pred;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.25;Merlucciidae;0.25;Merluccius;0.25;Merluccius merluccius;0.225
627;Mauritania_650;dem S inv;Animalia;1.0;Chordata;0.2125;Actinopterygii;0.225;Clupeiformes;0.2;Engraulidae;0.2125;Engraulis;0.2;Engraulis encrasicolus;0.15
628;Mauritania_650;dem S pred;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Scorpaeniformes;0.225;Scorpaenidae;0.2375;Scorpaena;0.2375;scrofa;0.225
629;Mauritania_650;macrobenthos;Animalia;1.0;Multiple (Annelida, Mollusca, Echinodermata, Arthropoda);0.2125;Multiple;0.2125;Multiple;0.2125;Multiple;0.2125;Multiple;0.2125;Multiple;0.2125
630;Mauritania_650;macrozooplancton;Animalia;1.0;Arthropoda;0.225;Malacostraca, Sagittoidea, Tentaculata;0.1875;Euphausiacea (representative) / mixed;0.2;Euphausiidae (representative) / mixed;0.2;Multiple (Meganyctiphanes, Thysanoessa, Sagitta, Pleurobrachia);0.2;Euphausia spp. (aggregated);0.15
631;Mauritania_650;maquereau;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Scomber;1.0;Scomber colias;0.5
632;Mauritania_650;merlu;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Merlucciidae;1.0;Merluccius;0.75;Merluccius polli;0.2125
633;Mauritania_650;meso zooplancton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida, Cyclopoida, Harpacticoida;0.225;Calanidae, Centropagidae, Oithonidae, Corycaeidae;0.225;Multiple (Acartia, Calanus, Centropages, Temora, Oithona, Corycaeus);0.2125;Oithona nana;0.15
634;Mauritania_650;mesopel inv;Animalia;1.0;Arthropoda;0.75;Malacostraca;0.75;Decapoda;0.25;Euphausiidae;0.25;Euphausia;0.2;Todarodes sagittatus;0.0
635;Mauritania_650;mesopel pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.5;Myctophidae;0.5;Ceratoscopelus;0.225;Ceratoscopelus maderensis;0.2125
636;Mauritania_650;micro zooplancton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Cyclopoida;0.5;Oithonidae;0.5;Oithona;0.5;Oithona nana;0.45
637;Mauritania_650;mugilides;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;1.0;Mugilidae;1.0;Mugil;0.725;cephalus;0.225
638;Mauritania_650;oiseaux;;;;;;;;;;;;;;
639;Mauritania_650;orque;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Delphinidae;1.0;Orcinus;1.0;Orcinus orca;0.75
640;Mauritania_650;pel L inv;Animalia;0.75;Mollusca;0.75;Cephalopoda;0.75;Oegopsida;0.5;Ommastrephidae;0.75;Illex;0.225;coindetii;0.2125
641;Mauritania_650;pel L pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Thunnus;0.375;colias;0.225
642;Mauritania_650;pel M planc;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Clupeiformes;0.75;Clupeidae;0.75;Sardinella;0.2375;Sardinella aurita;0.23
643;Mauritania_650;producteurs primaires;Eukarya;0.175;Bacillariophyta;0.225;Coscinodiscophyceae;0.2125;Chaetocerotales;0.2;Chaetocerotaceae;0.2125;Chaetoceros;0.225;Synechococcus;0.2
644;Mauritania_650;raie M;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Rajiformes;0.75;Rajidae;0.75;Raja;0.75;Dasyatis marmorata;0.025
645;Mauritania_650;sabres;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.75;Trichiuridae;1.0;Trichiurus;0.75;lepturus;0.25
646;Mauritania_650;sparides comm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.4;Sparidae;1.0;Diplodus;0.2;Diplodus bellottii;0.175
647;Mauritania_650;thon cotier;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.75;Scombridae;1.0;Euthynnus;0.35;Katsuwonus pelamis;0.25
648;Mauritania_650;thon hauturier;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.75;Scombridae;1.0;Thunnus;1.0;Thunnus albacares;0.225
649;Mississippi_River_Delta_779;Benthic algae;Plantae;0.7124999999999999;Chlorophyta;0.675;Ulvophyceae;0.425;Ulvales;0.675;Ulvaceae;0.675;Ulva;0.6375;Ulva lactuca;0.6000000000000001
650;Mississippi_River_Delta_779;Detritus;;;;;;;;;;;;;;
651;Mississippi_River_Delta_779;Kemp Ridley sea turtle;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;1.0;Lepidochelys;1.0;Lepidochelys kempii;0.75
652;Mississippi_River_Delta_779;Phytoplankton;Chromista;0.5249999999999999;Bacillariophyta;0.675;Bacillariophyceae;0.425;Thalassiosirales;0.425;Thalassiosiraceae;0.45;Thalassiosira;0.425;Thalassiosira pseudonana;0.4
653;Mississippi_River_Delta_779;SAV;Plantae;1.0;Tracheophyta;0.75;Liliopsida;0.75;Alismatales;1.0;Ruppiaceae;0.2;Ruppia;0.2;Ruppia maritima;0.2
654;Mississippi_River_Delta_779;Zoobenthos;Animalia;1.0;Multiple;0.075;Multiple;0.075;Multiple;0.075;Multiple;0.075;Various;0.0;Zoobenthos;0.0
655;Mississippi_River_Delta_779;Zooplankton;Animalia;1.0;Arthropoda;0.5;Copepoda;0.5;Calanoida;0.23;Calanidae;0.0375;Acartia;0.2125;Acartia tonsa;0.225
656;Mississippi_River_Delta_779;adult Atlantic croaker;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Micropogonias;1.0;Micropogonias undulatus;0.75
657;Mississippi_River_Delta_779;adult bay anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;Anchoa;1.0;Anchoa mitchilli;0.75
658;Mississippi_River_Delta_779;adult black drum;Animalia;1.0;Chordata;1.0;Actinopterygii;0.925;Perciformes;0.75;Sciaenidae;1.0;Pogonias;1.0;Pogonias cromis;0.7
659;Mississippi_River_Delta_779;adult blue catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Siluriformes;1.0;Ictaluridae;1.0;Ictalurus;1.0;Ictalurus furcatus;0.75
660;Mississippi_River_Delta_779;adult blue crab;;;;;;;;;;;;;;
661;Mississippi_River_Delta_779;adult brown shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus aztecus;0.75
662;Mississippi_River_Delta_779;adult gizzard shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma cepedianum;0.75
663;Mississippi_River_Delta_779;adult grey snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus griseus;0.75
664;Mississippi_River_Delta_779;adult gulf menhaden;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Brevoortia;1.0;Brevoortia patronus;0.6375
665;Mississippi_River_Delta_779;adult gulf sturgeon;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Acipenseriformes;1.0;Acipenseridae;1.0;Acipenser;0.975;Acipenser oxyrinchus desotoi;0.75
666;Mississippi_River_Delta_779;adult largemouth bass;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Centrarchidae;1.0;Micropterus;1.0;Micropterus salmoides;0.75
667;Mississippi_River_Delta_779;adult pinfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.2;Sparidae;1.0;Lagodon;1.0;Lagodon rhomboides;0.75
668;Mississippi_River_Delta_779;adult red drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Sciaenops;1.0;Sciaenops ocellatus;0.75
669;Mississippi_River_Delta_779;adult sand seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion arenarius;0.75
670;Mississippi_River_Delta_779;adult sea catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Siluriformes;1.0;Ariidae;1.0;Ariopsis;1.0;Ariopsis felis;0.75
671;Mississippi_River_Delta_779;adult sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;1.0;Carcharhinidae;0.75;Carcharhinus;0.725;leucas;0.225
672;Mississippi_River_Delta_779;adult sheepshead;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.75;Sparidae;1.0;Archosargus;1.0;Archosargus probatocephalus;0.75
673;Mississippi_River_Delta_779;adult silver perch;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.325;Sciaenidae;1.0;Bairdiella;0.9625;Bairdiella chrysoura;0.75
674;Mississippi_River_Delta_779;adult southern flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;1.0;Paralichthys;1.0;Paralichthys lethostigma;0.75
675;Mississippi_River_Delta_779;adult spot;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.375;Sciaenidae;1.0;Leiostomus;0.9625;Leiostomus xanthurus;0.75
676;Mississippi_River_Delta_779;adult spotted seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion nebulosus;0.75
677;Mississippi_River_Delta_779;adult striped mullet;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;1.0;Mugilidae;1.0;Mugil;1.0;Mugil cephalus;0.75
678;Mississippi_River_Delta_779;adult sunfishes;;;;;;;;;;;;;;
679;Mississippi_River_Delta_779;adult threadfin shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma petenense;0.75
680;Mississippi_River_Delta_779;adult white shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;1.0;Litopenaeus setiferus;0.75
681;Mississippi_River_Delta_779;benthic crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Multiple;0.125;Multiple;0.125;Gammarus;0.175;Gammarus mucronatus;0.15
682;Mississippi_River_Delta_779;dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Delphinidae;1.0;Tursiops;1.0;Tursiops truncatus;0.75
683;Mississippi_River_Delta_779;grass shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palaemonidae;1.0;Palaemonetes;1.0;Palaemonetes pugio;0.5
684;Mississippi_River_Delta_779;juvenile bay anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;Anchoa;1.0;Anchoa mitchilli;0.75
685;Mississippi_River_Delta_779;juvenile black drum;Animalia;1.0;Chordata;1.0;Actinopterygii;0.925;Perciformes;0.75;Sciaenidae;1.0;Pogonias;1.0;Pogonias cromis;0.75
686;Mississippi_River_Delta_779;juvenile blue catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Siluriformes;1.0;Ictaluridae;1.0;Ictalurus;0.975;Ictalurus furcatus;0.75
687;Mississippi_River_Delta_779;juvenile blue crab;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;1.0;Callinectes;1.0;Callinectes sapidus;0.7124999999999999
688;Mississippi_River_Delta_779;juvenile brown shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus aztecus;0.75
689;Mississippi_River_Delta_779;juvenile croaker;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Micropogonias;1.0;Micropogonias undulatus;0.75
690;Mississippi_River_Delta_779;juvenile gizzard shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma cepedianum;0.75
691;Mississippi_River_Delta_779;juvenile grey snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus griseus;0.75
692;Mississippi_River_Delta_779;juvenile gulf sturgeon;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Acipenseriformes;1.0;Acipenseridae;1.0;Acipenser;0.95;Acipenser oxyrinchus desotoi;0.75
693;Mississippi_River_Delta_779;juvenile largemouth bass;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Centrarchidae;1.0;Micropterus;1.0;Micropterus salmoides;0.75
694;Mississippi_River_Delta_779;juvenile menhaden;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Brevoortia;1.0;Brevoortia patronus;0.6000000000000001
695;Mississippi_River_Delta_779;juvenile pinfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.2;Sparidae;1.0;Lagodon;0.95;Lagodon rhomboides;0.75
696;Mississippi_River_Delta_779;juvenile red drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Sciaenops;1.0;Sciaenops ocellatus;0.75
697;Mississippi_River_Delta_779;juvenile sand seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;0.95;Perciformes;0.75;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion arenarius;0.5
698;Mississippi_River_Delta_779;juvenile sea catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Siluriformes;1.0;Ariidae;1.0;Ariopsis;0.9625;Ariopsis felis;0.75
699;Mississippi_River_Delta_779;juvenile sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;1.0;Carcharhinidae;0.75;Carcharhinus;0.725;leucas;0.225
700;Mississippi_River_Delta_779;juvenile sheepshead;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.75;Sparidae;1.0;Archosargus;1.0;Archosargus probatocephalus;0.75
701;Mississippi_River_Delta_779;juvenile silver perch;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.225;Sciaenidae;1.0;Bairdiella;0.95;Bairdiella chrysoura;0.75
702;Mississippi_River_Delta_779;juvenile southern flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;1.0;Paralichthys;1.0;Paralichthys lethostigma;0.75
703;Mississippi_River_Delta_779;juvenile spot;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Sciaenidae;1.0;Leiostomus;1.0;Leiostomus xanthurus;0.7
704;Mississippi_River_Delta_779;juvenile spotted seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion nebulosus;0.75
705;Mississippi_River_Delta_779;juvenile striped mullet;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;1.0;Mugilidae;1.0;Mugil;1.0;Mugil cephalus;0.75
706;Mississippi_River_Delta_779;juvenile sunfishes;;;;;;;;;;;;;;
707;Mississippi_River_Delta_779;juvenile threadfin shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma petenense;0.75
708;Mississippi_River_Delta_779;juvenile white shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;1.0;Litopenaeus setiferus;0.75
709;Mississippi_River_Delta_779;killifishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Cyprinodontiformes;1.0;Fundulidae;0.75;Fundulus;0.5;Fundulus grandis;0.2
710;Mississippi_River_Delta_779;mollusks;Animalia;1.0;Mollusca;1.0;Bivalvia;0.2375;Ostreoida;0.225;Ostreidae;0.2375;Crassostrea;0.245;Crassostrea virginica;0.245
711;Mississippi_River_Delta_779;mud crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Panopeidae;1.0;Panopeus;1.0;Panopeus herbstii;0.5
712;Mississippi_River_Delta_779;other shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palaemonidae;0.35;Palaemonetes;0.35;Palaemonetes pugio;0.2
713;Mississippi_River_Delta_779;oyster drill;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Neogastropoda;1.0;Muricidae;1.0;Stramonita;0.675;Stramonita haemastoma;0.5
714;Mississippi_River_Delta_779;oyster spat;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Ostreoida;0.46;Ostreidae;1.0;Crassostrea;1.0;Crassostrea virginica;0.675
715;Mississippi_River_Delta_779;sack oyster;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Ostreida;0.475;Ostreidae;1.0;Crassostrea;1.0;Crassostrea virginica;0.6375
716;Mississippi_River_Delta_779;sea birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.2125;Laridae;0.225;Sternula;0.2125;Sternula antillarum;0.2
717;Mississippi_River_Delta_779;seed oyster;;;;;;;;;;;;;;
718;Mississippi_River_Delta_779;silversides;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Atheriniformes;1.0;Atherinopsidae;0.45;Menidia;0.2375;Menidia beryllina;0.2375
719;Mount_St_Michel_Bay_742;Crepidule;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Littorinimorpha;0.75;Calyptraeidae;1.0;Crepidula;1.0;Crepidula fornicata;0.75
720;Mount_St_Michel_Bay_742;Detritus;;;;;;;;;;;;;;
721;Mount_St_Michel_Bay_742;Macrobenthos2;Animalia;1.0;Annelida;0.4625;Polychaeta;0.225;Phyllodocida;0.22;Nereididae;0.23;Nereis;0.2325;Nereis diversicolor;0.2275
722;Mount_St_Michel_Bay_742;Macrophytes;Plantae;0.6625;Tracheophyta;0.475;Liliopsida;0.425;Alismatales;0.45;Zosteraceae;0.475;Zostera;0.475;Zostera noltei;0.2
723;Mount_St_Michel_Bay_742;Meiobenthos;;;;;;;;;;;;;;
724;Mount_St_Michel_Bay_742;Moules;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Mytilida;0.75;Mytilidae;1.0;Mytilus;1.0;Mytilus edulis;0.75
725;Mount_St_Michel_Bay_742;Mulets;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Mugiliformes;1.0;Mugilidae;1.0;Chelon;0.5;Chelon labrosus;0.25
726;Mount_St_Michel_Bay_742;Phytobenthos1;;;;;;;;;;;;;;
727;Mount_St_Michel_Bay_742;Phytoplancton;Eukaryota;0.175;Bacillariophyta;0.425;Bacillariophyceae;0.2125;Thalassiosirales;0.2;Thalassiosiraceae;0.2;Thalassiosira;0.225;Thalassiosira rotula;0.2125
728;Mount_St_Michel_Bay_742;anatidés;Animalia;1.0;Chordata;1.0;Aves;1.0;Anseriformes;1.0;Anatidae;1.0;Anas;0.15;;
729;Mount_St_Michel_Bay_742;céphalopodes;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;0.225;Sepiidae;0.2375;Sepia;0.2125;Sepia officinalis;0.225
730;Mount_St_Michel_Bay_742;gros crustacés;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Cancridae, Portunidae, Carcinidae;0.225;Cancer;0.175;Cancer pagurus;0.1875
731;Mount_St_Michel_Bay_742;huîtres;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Ostreida;0.7;Ostreidae;1.0;Crassostrea;0.75;Crassostrea gigas;0.5
732;Mount_St_Michel_Bay_742;huîtres2;;;;;;;;;;;;;;
733;Mount_St_Michel_Bay_742;juvenile cephal;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;0.45;Sepiidae;0.475;Sepia;0.475;Sepia officinalis;0.25
734;Mount_St_Michel_Bay_742;juvéniles poiss;;;;;;;;;;;;;;
735;Mount_St_Michel_Bay_742;macrobenthos;Animalia;1.0;Mollusca, Echinodermata, Arthropoda;0.2125;Bivalvia, Gastropoda, Echinoidea, Asteroidea;0.2;;;;;;;;
736;Mount_St_Michel_Bay_742;mouton;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Artiodactyla;1.0;Bovidae;1.0;Ovis;1.0;Ovis aries;0.75
737;Mount_St_Michel_Bay_742;oiseaux limicol;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;1.0;Scolopacidae;0.45;Calidris;0.425;Calidris alpina;0.4
738;Mount_St_Michel_Bay_742;petites espèces;Animalia;0.75;Mollusca;0.25;Gastropoda;0.25;Littorinimorpha;0.25;Hydrobiidae;0.25;Peringia;0.25;Peringia ulvae;0.25
739;Mount_St_Michel_Bay_742;phoques;;;;;;;;;;;;;;
740;Mount_St_Michel_Bay_742;phytobenthos 2;Chromista;0.35;Bacillariophyta;0.45;Bacillariophyceae;0.45;Naviculales;0.2;Cylindrothecaceae;0.175;Cylindrotheca;0.2125;Cylindrotheca closterium;0.2125
741;Mount_St_Michel_Bay_742;poissons adulte;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Moroniformes;0.2;Moronidae;0.225;Dicentrarchus;0.25;Dicentrarchus labrax;0.25
742;Mount_St_Michel_Bay_742;zooplancton her;Animalia;1.0;Arthropoda;1.0;Copepoda;0.75;Calanoida;0.45;Calanidae;0.425;Calanus;0.45;Calanus helgolandicus;0.425
743;North_Aegean_495;Adult anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;Engraulis;1.0;Engraulis encrasicolus;0.75
744;North_Aegean_495;Adult sardine;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Sardina;1.0;Sardina pilchardus;0.75
745;North_Aegean_495;Anglerfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Lophiiformes;1.0;Lophiidae;0.6875;Lophius;0.44999999999999996;Lophius piscatorius;0.23
746;North_Aegean_495;Benthic cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda, Sepiida;0.2375;Octopodidae, Sepiidae;0.2375;Eledone, Octopus, Sepia;0.225;E. cirrhosa, O. vulgaris, S. officinalis;0.2125
747;North_Aegean_495;Benthic invert. (no crustacea);Animalia;1.0;Mollusca;0.2375;Bivalvia;0.2375;Mytiloida;0.225;Mytilidae;0.2375;Mytilus;0.225;Mytilus galloprovincialis;0.2125
