;file_name;node;kingdom_best_chatgpt;kingdom_best_chatgpt_score;phylum_best_chatgpt;phylum_best_chatgpt_score;class_best_chatgpt;class_best_chatgpt_score;order_best_chatgpt;order_best_chatgpt_score;family_best_chatgpt;family_best_chatgpt_score;genus_best_chatgpt;genus_best_chatgpt_score;species_best_chatgpt;species_best_chatgpt_score
555;Jurien_Bay_456;Inshore reef ass. zoobenthos feed.;Animalia;0.9075;Mollusca, Annelida;0.2375;Gastropoda, Bivalvia, Polychaeta;0.225;Multiple;0.075;Multiple;0.0625;Multiple;0.0375;Multiple species;0.0375
556;Jurien_Bay_456;Inshore sand ass. omnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.45;Sillaginidae;0.5;Sillago;0.25;Sillago ciliata;0.25
557;Jurien_Bay_456;Inshore seagrass ass. omnivore;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.45;Sparidae;0.25;Acanthopagrus;0.25;Acanthopagrus butcheri;0.25
558;Jurien_Bay_456;Inshore seagrass ass. zoob. feed.;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Gobiiformes;0.25;Gobiidae;0.25;Favonigobius;0.25;Syngnathus typhle;0.0375
559;Jurien_Bay_456;Intertidal birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;1.0;Haematopodidae;0.25;Haematopus;0.25;Haematopus fuliginosus;0.25
560;Jurien_Bay_456;King wrasse;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.475;Labridae;1.0;Achoerodus;0.25;gouldii;0.25
561;Jurien_Bay_456;Large Carn. Gastropods;Animalia;1.0;Mollusca;0.75;Gastropoda;0.75;Neogastropoda;0.225;Muricidae;0.2375;Dentex;0.0;Dentex dentex;0.0
562;Jurien_Bay_456;Large Crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Portunidae;0.25;Leptograpsus;0.25;Leptograpsus variegatus;0.25
563;Jurien_Bay_456;Large Herb. Gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Patellogastropoda;0.25;Nacellidae;0.25;Cellana;0.25;Cellana tramoserica;0.25
564;Jurien_Bay_456;Large Phytoplankton;Chromista;0.45;Bacillariophyta;0.5;Coscinodiscophyceae;0.2;Chaetocerotales;0.225;Chaetocerotaceae;0.475;Chaetoceros;0.5;Chaetoceros socialis;0.25
565;Jurien_Bay_456;Large Zooplankton;Animalia;1.0;Arthropoda;0.75;Malacostraca;0.75;Euphausiacea;0.7124999999999999;Euphausiidae;0.7124999999999999;Euphausia;0.675;Euphausia superba;0.05
566;Jurien_Bay_456;Large coastal sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;0.75;Carcharhinidae;0.5;Carcharhinus;0.25;Carcharhinus leucas;0.25
567;Jurien_Bay_456;Large mobile carn. invert.;Animalia;1.0;Mollusca;0.75;Cephalopoda;0.75;Octopoda;0.75;Octopodidae;0.5;Octopus;0.5;Octopus tetricus;0.2125
568;Jurien_Bay_456;Large mobile herb. invert.;Animalia;1.0;Echinodermata;0.5;Echinoidea;0.25;Vetigastropoda;0.225;Holothuriidae;0.175;Holothuria;0.175;Holothuria leucospilota;0.15
569;Jurien_Bay_456;Lobster - Adolescent;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;0.75;Panulirus cygnus;0.5
570;Jurien_Bay_456;Lobster Adult;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;0.75;Panulirus cygnus;0.5
571;Jurien_Bay_456;Lobster- Juvenile;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;0.9724999999999999;Panulirus cygnus;0.7475
572;Jurien_Bay_456;Lobster-post puerulus;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9925;Decapoda;0.9925;Palinuridae;0.9925;Panulirus;0.9925;Panulirus cygnus;0.7425
573;Jurien_Bay_456;Low algae;Plantae;0.3125;Bacillariophyta;0.25;Bacillariophyceae;0.25;Ulvales, Gracilariales, Ectocarpales;0.2375;Ulvaceae, Gracilariaceae, Ectocarpaceae;0.2375;Ulva;0.25;Ulva lactuca;0.2375
574;Jurien_Bay_456;Microbial heterotrophs;Bacteria;0.5;Proteobacteria;0.25;Alphaproteobacteria;0.25;Various;0.05;Pelagibacteraceae;0.2;Vibrio (representative);0.225;Pelagibacter ubique;0.225
575;Jurien_Bay_456;Microphytobenthos;Chromista;0.45;Bacillariophyta;0.5;Bacillariophyceae;0.475;Naviculales;0.425;Naviculaceae;0.275;Navicula;0.25;Navicula sp.;0.2375
576;Jurien_Bay_456;NDR benthopelagic carnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.49;Sillaginiformes;0.2375;Sillaginidae;0.25;Sillago;0.25;Sillago ciliata;0.245
577;Jurien_Bay_456;NDR pelagic zooplankton Feed.;Animalia;1.0;Arthropoda;0.75;Copepoda;0.45;Clupeiformes;0.25;Engraulidae;0.25;Engraulis;0.25;Engraulis australis;0.2125
578;Jurien_Bay_456;NDR reef aa. zooplankton feed;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Calanoida;0.25;Clupeidae;0.25;Calanus;0.25;Sardinops sagax;0.2425
579;Jurien_Bay_456;NDR reef ass. carnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.42500000000000004;Labridae;0.5;Bodianus;0.25;Chrysophrys auratus;0.2
580;Jurien_Bay_456;NDR reef ass. herbivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.6625;Pomacentridae;0.5;Kyphosus;0.25;Kyphosus sydneyanus;0.25
581;Jurien_Bay_456;NDR reef ass. omnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.4375;Labridae;0.25;Choerodon;0.25;Choerodon rubescens;0.25
582;Jurien_Bay_456;NDR reef ass. zoobenthos feed.;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Spariformes;0.2375;Sparidae;0.25;Pagrus;0.25;Pagrus auratus;0.2375
583;Jurien_Bay_456;NDR sand ass. carnivore;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Perciformes;0.4375;Nereididae;0.25;Pseudolabrus;0.25;Platycephalus bassensis;0.175
584;Jurien_Bay_456;NDR sand ass. omnivore;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Perciformes;0.45;Sillaginidae;0.5;Sillago;0.5;Ocypode ceratophthalmus;0.2375
585;Jurien_Bay_456;NDR sand ass. zoobenthos feed.;Animalia;0.975;Chordata;0.5;Actinopterygii;0.5;Gobiiformes;0.25;Nuculidae;0.25;Nucula;0.25;Favonigobius lateralis;0.2375
586;Jurien_Bay_456;NDR seagrass ass. carnivore;Animalia;1.0;Chordata;0.25;Actinopterygii;0.2475;Gobiiformes;0.245;Gobiidae;0.2475;Amblygobius;0.24;Amblygobius phalaena;0.2375
587;Jurien_Bay_456;NDR seagrass ass. omnivore;Animalia;1.0;Arthropoda;0.5;Malacostraca;0.5;Amphipoda;0.5;Sparidae;0.25;Acanthopagrus;0.25;Acanthopagrus butcheri;0.25
588;Jurien_Bay_456;Octopus;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.75;Octopodidae;0.7124999999999999;Octopus;0.7124999999999999;Octopus tetricus;0.1625
589;Jurien_Bay_456;Perenial seagrasses;Plantae;1.0;Tracheophyta;0.725;Liliopsida;0.725;Alismatales;1.0;Posidoniaceae;1.0;Posidonia;0.75;Posidonia australis;0.5
590;Jurien_Bay_456;Photo. corals/sponges;Animalia;0.9825;Cnidaria, Porifera;0.445;Anthozoa, Demospongiae;0.44;Scleractinia;0.2475;Acroporidae;0.235;Acropora;0.235;Acropora millepora;0.225
591;Jurien_Bay_456;Pink snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.475;Sparidae;1.0;Pagrus;1.0;Pagrus auratus;0.75
592;Jurien_Bay_456;Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.7124999999999999;Myliobatidae;0.2375;Myliobatis;0.2375;Myliobatis australis;0.2
593;Jurien_Bay_456;Roe abalone;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Vetigastropoda;0.4925;Haliotidae;0.9975;Haliotis;0.9975;Haliotis roei;0.745
594;Jurien_Bay_456;Sargassum;Chromista;0.7124999999999999;Ochrophyta;0.7;Phaeophyceae;0.95;Fucales;0.9750000000000001;Sargassaceae;0.9750000000000001;Sargassum;1.0;spinuligerum;0.225
595;Jurien_Bay_456;Sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Neophoca;0.5;Neophoca cinerea;0.25
596;Jurien_Bay_456;Sea turtles;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;0.75;Chelonia;0.25;mydas;0.25
597;Jurien_Bay_456;Seagrass epiphytes;Plantae;0.4375;Bacillariophyta;0.25;Bacillariophyceae;0.25;Naviculales;0.25;Ceramiaceae;0.25;Navicula;0.25;Navicula sp.;0.225
598;Jurien_Bay_456;Sessile bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Mytilida;0.2375;Mytilidae;0.245;Mytilus;0.245;Crassostrea gigas;0.2375
599;Jurien_Bay_456;Sessile epibenthos;Animalia;1.0;Arthropoda;0.5;Thecostraca;0.2375;Sessilia;0.5;Balanidae;0.5;Amphibalanus;0.25;Amphibalanus amphitrite;0.25
600;Jurien_Bay_456;Small Gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Neogastropoda;0.2125;Nassariidae;0.25;Nassarius;0.25;Nassarius spp.;0.225
601;Jurien_Bay_456;Small Phytoplankton;Viridiplantae;0.45;Chlorophyta;0.45;Mamiellophyceae;0.2375;Mamiellales;0.4625;Mamiellaceae;0.475;Micromonas;0.2375;Micromonas pusilla;0.225
602;Jurien_Bay_456;Small Zooplankton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.25;Acartiidae;0.25;Acartia;0.25;Acartia tonsa;0.245
603;Jurien_Bay_456;Small coastal sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;1.0;Carcharhinidae;0.7124999999999999;Carcharhinus;0.45;Galeorhinus australis;0.225
604;Jurien_Bay_456;Small mobil epifauna;Animalia;1.0;Arthropoda;0.5;Malacostraca;0.5;Amphipoda;0.5;Nereididae;0.225;Hediste;0.2125;Hediste diversicolor;0.0625
605;Jurien_Bay_456;Small mobile herbivores;Animalia;1.0;Mollusca;0.5;Gastropoda;0.5;Amphipoda;0.2375;;;;;;
606;Jurien_Bay_456;Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.45;Ommastrephidae;0.5;Nototodarus;0.65;Nototodarus gouldi;0.25
607;Jurien_Bay_456;Surface diving birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.7124999999999999;Sulidae;0.25;Morus;0.25;Morus serrator;0.25
608;Jurien_Bay_456;Turfs;Plantae;0.4625;Chlorophyta;0.2375;Florideophyceae;0.38749999999999996;Corallinales;0.38749999999999996;Corallinaceae;0.38749999999999996;Cladophora;0.2375;Cladophora spp.;0.225
609;Jurien_Bay_456;Water colum detritus;Chromista;0.225;Ochrophyta;0.25;Coscinodiscophyceae;0.225;Thalassiosirales;0.25;Thalassiosiraceae;0.25;Thalassiosira;0.25;Thalassiosira pseudonana;0.25
610;Jurien_Bay_456;Western foxfish;Animalia;0.99;Chordata;0.99;Actinopterygii;0.98;Perciformes;0.46;Labridae;0.98;Bodianus;0.975;Bodianus frenchii;0.46
611;Mauritania_650;Detritus;;;;;;;;;;;;;;
612;Mauritania_650;Selaciens L inv;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.95;Carcharhiniformes;0.15;;;;;;
613;Mauritania_650;Selaciens L pred;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;;;;;;;;
614;Mauritania_650;bathydem S inv;Animalia;1.0;Arthropoda;0.5;Malacostraca;0.5;Decapoda;0.5;Munididae;0.2375;Munida;0.2375;Munida rugosa;0.225
615;Mauritania_650;bathydem S pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.2375;Scorpaenidae;0.25;Helicolenus;0.25;Helicolenus dactylopterus;0.25
616;Mauritania_650;cephalopodes comm;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.5;Octopodidae;0.4875;Octopus;0.4875;Octopus vulgaris;0.2325
617;Mauritania_650;cephalopodes non-comm;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.44999999999999996;Loliginidae;0.2375;Loligo;0.2375;Loligo vulgaris;0.225
618;Mauritania_650;chinchards;Animalia;1.0;Chordata;1.0;Actinopterygii;0.995;Carangiformes;0.965;Carangidae;1.0;Trachurus;1.0;Trachurus trachurus;0.4875
619;Mauritania_650;clupeides;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Sardina;0.475;pilchardus;0.225
620;Mauritania_650;crustaces comm;Animalia;0.9824999999999999;Arthropoda;0.98;Malacostraca;0.9575;Decapoda;0.6925;Penaeidae;0.2125;Penaeus;0.1875;Penaeus notialis;0.2125
621;Mauritania_650;crustaces non-comm;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.5;Amphipoda;0.25;Corophiidae (representative) / multiple families;0.2375;Calanus;0.25;Corophium volutator (representative) / mixed;0.15
622;Mauritania_650;dauphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Delphinidae;1.0;;;;
623;Mauritania_650;dem L inv;Animalia;1.0;Mollusca;0.25;Cephalopoda;0.25;Octopoda;0.25;Octopodidae;0.25;Octopus;0.25;Octopus vulgaris;0.25
624;Mauritania_650;dem L pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.475;Epinephelidae;0.25;Epinephelus;0.25;Epinephelus aeneus;0.25
625;Mauritania_650;dem M inv;Animalia;1.0;Chordata;0.25;Actinopterygii;0.25;Clupeiformes;0.25;Clupeidae;0.25;Sardinella;0.25;Sardinella aurita;0.25
626;Mauritania_650;dem M pred;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.25;Merlucciidae;0.25;Merluccius;0.25;Scomber colias;0.245
627;Mauritania_650;dem S inv;Animalia;1.0;Chordata;0.2475;Actinopterygii;0.245;Clupeiformes;0.245;Engraulidae;0.245;Engraulis;0.245;Engraulis encrasicolus;0.2375
628;Mauritania_650;dem S pred;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.2375;Mullidae;0.25;Mullus;0.25;Mullus barbatus;0.25
629;Mauritania_650;macrobenthos;Animalia;0.9375;Multiple (Annelida, Mollusca, Echinodermata, Arthropoda);0.225;Polychaeta;0.2125;Nereidida;0.15;Nereididae;0.2;Nereis;0.125;Nereis diversicolor;0.075
630;Mauritania_650;macrozooplancton;Animalia;0.9875;Arthropoda;0.2375;Copepoda;0.225;Calanoida;0.225;Euchaetidae;0.225;Multiple (Meganyctiphanes, Thysanoessa, Sagitta, Pleurobrachia);0.225;Euphausia spp. (aggregated);0.2125
631;Mauritania_650;maquereau;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.975;Scombridae;1.0;Scomber;1.0;Scomber colias;0.49
632;Mauritania_650;merlu;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99;Gadiformes;0.9825;Merlucciidae;0.98;Merluccius;0.9724999999999999;Merluccius merluccius;0.3
633;Mauritania_650;meso zooplancton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.25;Calanidae;0.2375;Oithona;0.245;Oithona nana;0.225
634;Mauritania_650;mesopel inv;Animalia;1.0;Arthropoda;0.75;Malacostraca;0.75;Decapoda;0.25;Ommastrephidae;0.25;Todarodes;0.25;Todarodes sagittatus;0.25
635;Mauritania_650;mesopel pred;Animalia;0.9774999999999999;Chordata;0.9774999999999999;Actinopterygii;0.9524999999999999;Myctophiformes;0.4725;Myctophidae;0.4675;Ceratoscopelus;0.23;Ceratoscopelus maderensis;0.22
636;Mauritania_650;micro zooplancton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Cyclopoida;0.5;Oithonidae;0.4;Oithona;0.5;Oithona nana;0.5
637;Mauritania_650;mugilides;Animalia;0.9850000000000001;Chordata;0.9850000000000001;Actinopterygii;0.9850000000000001;Mugiliformes;0.9674999999999999;Mugilidae;0.9824999999999999;Mugil;0.7324999999999999;Mugil cephalus;0.245
638;Mauritania_650;oiseaux;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.225;;;;;;
639;Mauritania_650;orque;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.7124999999999999;Delphinidae;1.0;Orcinus;1.0;Orcinus orca;0.74
640;Mauritania_650;pel L inv;Animalia;1.0;Mollusca;0.75;Cephalopoda;0.75;Oegopsida;0.425;Ommastrephidae;0.75;Illex;0.25;coindetii;0.25
641;Mauritania_650;pel L pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.9;Scombridae;0.9875;Thunnus;0.5;Thunnus albacares;0.2375
642;Mauritania_650;pel M planc;Animalia;0.98;Chordata;0.725;Actinopterygii;0.725;Clupeiformes;0.7175;Clupeidae;0.5;Sardinella;0.2425;Sardinella aurita;0.24
643;Mauritania_650;producteurs primaires;Bacteria;0.2375;Bacillariophyta;0.25;Bacillariophyceae, Dinophyceae, Chlorophyceae;0.2125;Chaetocerotales;0.25;Chaetocerotaceae;0.25;Chaetoceros;0.25;Multiple species;0.075
644;Mauritania_650;raie M;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Rajiformes;0.75;Rajidae;0.75;Raja;0.675;Dasyatis marmorata;0.15
645;Mauritania_650;sabres;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.675;Trichiuridae;1.0;Trichiurus;0.75;lepturus;0.25
646;Mauritania_650;sparides comm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.5;Sparidae;0.825;Diplodus;0.25;Diplodus bellottii;0.25
647;Mauritania_650;thon cotier;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.675;Scombridae;1.0;Euthynnus;0.5;Auxis thazard;0.25
648;Mauritania_650;thon hauturier;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.735;Scombridae;1.0;Thunnus;1.0;Thunnus alalunga;0.2375
649;Mississippi_River_Delta_779;Benthic algae;Plantae;0.7124999999999999;Chlorophyta;0.75;Ulvophyceae;0.5;Ulvales;0.7375;Ulvaceae;0.7375;Ulva;0.7375;Ulva lactuca;0.6625
650;Mississippi_River_Delta_779;Detritus;;;;;;;;;;;;;;
651;Mississippi_River_Delta_779;Kemp Ridley sea turtle;Animalia;0.9875;Chordata;0.9875;Reptilia;0.9675;Testudines;0.9774999999999999;Cheloniidae;0.9875;Lepidochelys;0.9875;Lepidochelys kempii;0.7424999999999999
652;Mississippi_River_Delta_779;Phytoplankton;Chromista;0.675;Bacillariophyta;0.75;Bacillariophyceae;0.275;Thalassiosirales;0.4;Thalassiosiraceae;0.425;Thalassiosira;0.4875;Thalassiosira pseudonana;0.475
653;Mississippi_River_Delta_779;SAV;Plantae;1.0;Tracheophyta;0.7124999999999999;Liliopsida;0.7124999999999999;Alismatales;1.0;Zosteraceae;0.3;Ruppia;0.25;Ruppia maritima;0.25
654;Mississippi_River_Delta_779;Zoobenthos;Animalia;1.0;Various;0.0125;Various;0.0125;Various;0.0125;Various;0.0125;Various;0.0125;Zoobenthos;0.0
655;Mississippi_River_Delta_779;Zooplankton;Animalia;0.975;Arthropoda;0.5;Copepoda;0.5;Calanoida;0.25;Calanidae;0.25;Acartia;0.25;Acartia tonsa;0.25
656;Mississippi_River_Delta_779;adult Atlantic croaker;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.675;Sciaenidae;1.0;Micropogonias;1.0;Micropogonias undulatus;0.75
657;Mississippi_River_Delta_779;adult bay anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;Anchoa;1.0;Anchoa mitchilli;0.75
658;Mississippi_River_Delta_779;adult black drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.6000000000000001;Sciaenidae;1.0;Pogonias;1.0;Pogonias cromis;0.75
659;Mississippi_River_Delta_779;adult blue catfish;Animalia;0.9824999999999999;Chordata;0.9824999999999999;Actinopterygii;0.74;Siluriformes;0.9725;Ictaluridae;0.9725;Ictalurus;0.9824999999999999;Ictalurus furcatus;0.7375
660;Mississippi_River_Delta_779;adult blue crab;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9850000000000001;Decapoda;0.9850000000000001;Portunidae;0.975;Callinectes;0.975;Callinectes sapidus;0.75
661;Mississippi_River_Delta_779;adult brown shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;0.9850000000000001;Farfantepenaeus;0.955;Farfantepenaeus aztecus;0.7175
662;Mississippi_River_Delta_779;adult gizzard shad;Animalia;1.0;Chordata;1.0;Actinopterygii;0.98875;Clupeiformes;0.98875;Clupeidae;0.98875;Dorosoma;0.98875;Dorosoma cepedianum;0.75
663;Mississippi_River_Delta_779;adult grey snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus griseus;0.75
664;Mississippi_River_Delta_779;adult gulf menhaden;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Clupeiformes;0.9825;Clupeidae;0.99;Brevoortia;0.9625;Brevoortia patronus;0.75
665;Mississippi_River_Delta_779;adult gulf sturgeon;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Acipenseriformes;1.0;Acipenseridae;1.0;Acipenser;1.0;Acipenser oxyrinchus desotoi;0.7275
666;Mississippi_River_Delta_779;adult largemouth bass;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.95;Centrarchidae;1.0;Micropterus;1.0;Micropterus salmoides;0.745
667;Mississippi_River_Delta_779;adult pinfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.25;Sparidae;0.9624999999999999;Lagodon;0.9624999999999999;Lagodon rhomboides;0.7375
668;Mississippi_River_Delta_779;adult red drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.7124999999999999;Sciaenidae;1.0;Sciaenops;1.0;Sciaenops ocellatus;0.75
669;Mississippi_River_Delta_779;adult sand seatrout;Animalia;0.995;Chordata;0.9975;Actinopterygii;0.985;Perciformes;0.8825000000000001;Sciaenidae;0.99;Cynoscion;0.99;Cynoscion arenarius;0.74
670;Mississippi_River_Delta_779;adult sea catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99;Siluriformes;0.99;Ariidae;0.99;Ariopsis;0.9575;Ariopsis felis;0.7424999999999999
671;Mississippi_River_Delta_779;adult sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;1.0;Carcharhinidae;0.75;Carcharhinus;0.75;Carcharhinus leucas;0.25
672;Mississippi_River_Delta_779;adult sheepshead;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.75;Sparidae;1.0;Archosargus;0.995;Archosargus probatocephalus;0.75
673;Mississippi_River_Delta_779;adult silver perch;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.475;Sciaenidae;0.995;Bairdiella;0.995;Bairdiella chrysoura;0.745
674;Mississippi_River_Delta_779;adult southern flounder;Animalia;0.9975;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.98;Paralichthyidae;1.0;Paralichthys;0.9975;Paralichthys lethostigma;0.7424999999999999
675;Mississippi_River_Delta_779;adult spot;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.44;Sciaenidae;1.0;Leiostomus;1.0;Leiostomus xanthurus;0.75
676;Mississippi_River_Delta_779;adult spotted seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.92;Sciaenidae;0.98;Cynoscion;0.98;Cynoscion nebulosus;0.75
677;Mississippi_River_Delta_779;adult striped mullet;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Mugiliformes;0.9975;Mugilidae;0.9975;Mugil;0.9975;Mugil cephalus;0.7475
678;Mississippi_River_Delta_779;adult sunfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.95;Centrarchidae;1.0;Lepomis;1.0;Lepomis macrochirus;0.2375
679;Mississippi_River_Delta_779;adult threadfin shad;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Clupeiformes;0.9875;Clupeidae;0.9425;Dorosoma;0.995;Dorosoma petenense;0.735
680;Mississippi_River_Delta_779;adult white shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9950000000000001;Decapoda;0.9950000000000001;Penaeidae;0.98;Litopenaeus;0.955;Litopenaeus setiferus;0.7175
681;Mississippi_River_Delta_779;benthic crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Multiple;0.0375;Multiple;0.0375;Gammarus;0.2;Gammarus mucronatus;0.2
682;Mississippi_River_Delta_779;dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.95;Delphinidae;0.98;Tursiops;1.0;Tursiops truncatus;0.75
683;Mississippi_River_Delta_779;grass shrimp;Animalia;0.9775;Arthropoda;0.9724999999999999;Malacostraca;0.9650000000000001;Decapoda;0.9650000000000001;Palaemonidae;0.95;Palaemonetes;0.9400000000000001;Palaemonetes pugio;0.495
684;Mississippi_River_Delta_779;juvenile bay anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;Anchoa;1.0;Anchoa mitchilli;0.7424999999999999
685;Mississippi_River_Delta_779;juvenile black drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.675;Sciaenidae;0.9875;Pogonias;1.0;Pogonias cromis;0.75
686;Mississippi_River_Delta_779;juvenile blue catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.7375;Siluriformes;1.0;Ictaluridae;1.0;Ictalurus;1.0;Ictalurus furcatus;0.745
687;Mississippi_River_Delta_779;juvenile blue crab;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;0.98;Callinectes;0.9824999999999999;Callinectes sapidus;0.75
688;Mississippi_River_Delta_779;juvenile brown shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9874999999999999;Decapoda;0.9874999999999999;Penaeidae;0.9775;Farfantepenaeus;0.9575;Farfantepenaeus aztecus;0.72
689;Mississippi_River_Delta_779;juvenile croaker;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.44999999999999996;Sciaenidae;1.0;Micropogonias;1.0;Micropogonias undulatus;0.75
690;Mississippi_River_Delta_779;juvenile gizzard shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma cepedianum;0.7375
