;file_name;node;kingdom_best_gemini;kingdom_best_gemini_score;phylum_best_gemini;phylum_best_gemini_score;class_best_gemini;class_best_gemini_score;order_best_gemini;order_best_gemini_score;family_best_gemini;family_best_gemini_score;genus_best_gemini;genus_best_gemini_score;species_best_gemini;species_best_gemini_score
569;Jurien_Bay_456;Lobster - Adolescent;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;0.75;Panulirus cygnus;0.5
570;Jurien_Bay_456;Lobster Adult;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;0.75;Panulirus cygnus;0.5
571;Jurien_Bay_456;Lobster- Juvenile;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;1.0;Panulirus cygnus;0.75
572;Jurien_Bay_456;Lobster-post puerulus;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;1.0;Panulirus cygnus;0.75
573;Jurien_Bay_456;Low algae;Plantae;0.35;Bacillariophyta;0.225;Bacillariophyceae;0.225;Ulotrichales;0.2;Ulvaceae;0.225;Ulva;0.225;Ulva lactuca;0.225
574;Jurien_Bay_456;Microbial heterotrophs;Bacteria;0.5;Proteobacteria;0.25;Alphaproteobacteria;0.25;Rickettsiales;0.25;Pelagibacteraceae;0.25;Pelagibacter;0.25;Pelagibacter ubique;0.25
575;Jurien_Bay_456;Microphytobenthos;Chromista;0.5;Bacillariophyta;0.5;Bacillariophyceae;0.5;Naviculales;0.5;Naviculaceae;0.5;Navicula;0.25;Cocconeis scutellum;0.25
576;Jurien_Bay_456;NDR benthopelagic carnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.5;Perciformes;0.25;Carangidae;0.25;Trachurus;0.25;Trachurus declivis;0.25
577;Jurien_Bay_456;NDR pelagic zooplankton Feed.;Animalia;1.0;Arthropoda;0.75;Copepoda;0.5;Copepoda;0.25;Engraulidae;0.0;Engraulis;0.0;Engraulis australis;0.0
578;Jurien_Bay_456;NDR reef aa. zooplankton feed;Animalia;1.0;Chordata;0.4;Actinopterygii;0.4;Calanoida;0.25;Calanidae;0.25;Calanus;0.25;Sardinops sagax;0.075
579;Jurien_Bay_456;NDR reef ass. carnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Labridae;0.5;Bodianus;0.25;Epinephelus coioides;0.25
580;Jurien_Bay_456;NDR reef ass. herbivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Pomacentridae;0.5;Kyphosus;0.25;Kyphosus sydneyanus;0.25
581;Jurien_Bay_456;NDR reef ass. omnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Labridae;0.25;Choerodon;0.25;Choerodon rubescens;0.25
582;Jurien_Bay_456;NDR reef ass. zoobenthos feed.;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Amphiurida;0.25;Sparidae;0.25;Pagrus;0.25;Pagrus auratus;0.25
583;Jurien_Bay_456;NDR sand ass. carnivore;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Perciformes;0.5;Nereididae;0.25;Nereis;0.25;Nereis diversicolor;0.25
584;Jurien_Bay_456;NDR sand ass. omnivore;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Perciformes;0.5;Sillaginidae;0.5;Sillago;0.5;Ocypode ceratophthalmus;0.25
585;Jurien_Bay_456;NDR sand ass. zoobenthos feed.;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Gobiiformes;0.25;Gobiidae;0.25;Favonigobius;0.25;Favonigobius lateralis;0.25
586;Jurien_Bay_456;NDR seagrass ass. carnivore;Animalia;1.0;Chordata;0.25;Actinopterygii;0.25;Gobiiformes;0.25;Gobiidae;0.25;Amblygobius;0.25;Amblygobius phalaena;0.25
587;Jurien_Bay_456;NDR seagrass ass. omnivore;Animalia;1.0;Arthropoda;0.5;Malacostraca;0.5;Amphipoda;0.5;Sparidae;0.25;Acanthopagrus;0.25;Acanthopagrus butcheri;0.25
588;Jurien_Bay_456;Octopus;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.75;Octopodidae;0.75;Octopus;0.75;Octopus tetricus;0.25
589;Jurien_Bay_456;Perenial seagrasses;Plantae;1.0;Tracheophyta;0.75;Liliopsida;0.75;Alismatales;1.0;Posidoniaceae;1.0;Posidonia;0.75;Posidonia australis;0.5
590;Jurien_Bay_456;Photo. corals/sponges;Animalia;1.0;Cnidaria, Porifera;0.5;Anthozoa, Demospongiae;0.5;Scleractinia;0.25;Acroporidae;0.25;Acropora;0.25;Acropora millepora;0.25
591;Jurien_Bay_456;Pink snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Sparidae;1.0;Pagrus;1.0;Pagrus auratus;0.75
592;Jurien_Bay_456;Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.75;Myliobatidae;0.25;Myliobatis;0.25;Myliobatis australis;0.25
593;Jurien_Bay_456;Roe abalone;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Vetigastropoda;0.5;Haliotidae;1.0;Haliotis;1.0;Haliotis roei;0.75
594;Jurien_Bay_456;Sargassum;Chromista;0.75;Ochrophyta;0.75;Phaeophyceae;1.0;Fucales;1.0;Sargassaceae;1.0;Sargassum;1.0;spinuligerum;0.125
595;Jurien_Bay_456;Sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Neophoca;0.5;Neophoca cinerea;0.25
596;Jurien_Bay_456;Sea turtles;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;0.75;Chelonia;0.25;mydas;0.25
597;Jurien_Bay_456;Seagrass epiphytes;Plantae;0.5;Bacillariophyta;0.25;Bacillariophyceae;0.25;Naviculales;0.25;Naviculaceae;0.25;Navicula;0.25;Navicula sp.;0.25
598;Jurien_Bay_456;Sessile bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Mytilida;0.25;Mytilidae;0.25;Mytilus;0.25;Mytilus galloprovincialis;0.25
599;Jurien_Bay_456;Sessile epibenthos;Animalia;1.0;Arthropoda;0.5;Thecostraca;0.25;Sessilia;0.5;Balanidae;0.5;Amphibalanus;0.25;Amphibalanus amphitrite;0.25
600;Jurien_Bay_456;Small Gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Neogastropoda;0.25;Nassariidae;0.25;Nassarius;0.25;Nassarius spp.;0.25
601;Jurien_Bay_456;Small Phytoplankton;Viridiplantae;0.5;Chlorophyta;0.5;Mamiellophyceae;0.25;Mamiellales;0.5;Mamiellaceae;0.5;Micromonas;0.25;Micromonas pusilla;0.25
602;Jurien_Bay_456;Small Zooplankton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.25;Acartiidae;0.25;Oithona (representative);0.25;Acartia tonsa;0.25
603;Jurien_Bay_456;Small coastal sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;1.0;Carcharhinidae;0.75;Carcharhinus;0.5;Galeorhinus australis;0.25
604;Jurien_Bay_456;Small mobil epifauna;Animalia;1.0;Arthropoda;0.5;Malacostraca;0.5;Amphipoda;0.5;Nereididae;0.125;Hediste;0.125;Hediste diversicolor;0.125
605;Jurien_Bay_456;Small mobile herbivores;Animalia;1.0;Mollusca;0.5;Gastropoda;0.5;Vetigastropoda;0.25;;;;;;
606;Jurien_Bay_456;Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.5;Ommastrephidae;0.5;Nototodarus;0.625;Nototodarus gouldi;0.25
607;Jurien_Bay_456;Surface diving birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.7;Sulidae;0.25;Morus;0.25;Morus serrator;0.25
608;Jurien_Bay_456;Turfs;Plantae;0.75;Chlorophyta;0.25;Ulvophyceae;0.25;Cladophorales;0.25;Cladophoraceae;0.25;Cladophora;0.25;Cladophora spp.;0.25
609;Jurien_Bay_456;Water colum detritus;Chromista;0.2;Ochrophyta;0.225;Coscinodiscophyceae;0.225;Thalassiosirales;0.225;Thalassiosiraceae;0.225;Thalassiosira;0.225;Thalassiosira pseudonana;0.225
610;Jurien_Bay_456;Western foxfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.5;Labridae;1.0;Bodianus;1.0;Bodianus frenchii;0.5
611;Mauritania_650;Detritus;;;;;;;;;;;;;;
612;Mauritania_650;Selaciens L inv;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;0.2;;;;;;
613;Mauritania_650;Selaciens L pred;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;;;;;;;;
614;Mauritania_650;bathydem S inv;Animalia;1.0;Arthropoda;0.5;Malacostraca;0.5;Decapoda;0.5;Munididae;0.25;Munida;0.25;Munida rugosa;0.25
615;Mauritania_650;bathydem S pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.25;Scorpaenidae;0.25;Helicolenus;0.25;Helicolenus dactylopterus;0.25
616;Mauritania_650;cephalopodes comm;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.5;Octopodidae;0.5;Octopus;0.5;Octopus vulgaris;0.25
617;Mauritania_650;cephalopodes non-comm;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.325;Octopodidae;0.25;Octopus;0.25;Octopus vulgaris;0.2
618;Mauritania_650;chinchards;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;1.0;Carangidae;1.0;Trachurus;1.0;Trachurus trachurus;0.5
619;Mauritania_650;clupeides;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Sardina;0.5;pilchardus;0.25
620;Mauritania_650;crustaces comm;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Penaeidae;0.25;Penaeus;0.25;Penaeus notialis;0.25
621;Mauritania_650;crustaces non-comm;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.5;Amphipoda;0.25;Calanidae;0.25;Calanus;0.25;Calanus helgolandicus;0.25
622;Mauritania_650;dauphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Delphinidae;0.75;;;;
623;Mauritania_650;dem L inv;Animalia;1.0;Mollusca;0.25;Cephalopoda;0.25;Octopoda;0.25;Octopodidae;0.25;Octopus;0.25;Octopus vulgaris;0.25
624;Mauritania_650;dem L pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Epinephelidae;0.25;Epinephelus;0.25;Epinephelus aeneus;0.25
625;Mauritania_650;dem M inv;Animalia;1.0;Arthropoda;0.25;Malacostraca;0.25;Decapoda;0.25;Clupeidae;0.25;Sardinella;0.25;Sardinella aurita;0.25
626;Mauritania_650;dem M pred;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.25;Merlucciidae;0.25;Merluccius;0.25;Merluccius merluccius;0.25
627;Mauritania_650;dem S inv;Animalia;1.0;Annelida;0.25;Polychaeta;0.25;Decapoda;0.25;Engraulidae;0.25;Engraulis;0.25;Engraulis encrasicolus;0.25
628;Mauritania_650;dem S pred;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.25;Mullidae;0.25;Mullus;0.25;Mullus barbatus;0.25
629;Mauritania_650;macrobenthos;Animalia;1.0;Multiple (Annelida, Mollusca, Echinodermata, Arthropoda);0.2;Polychaeta;0.2;Multiple;0.175;Multiple;0.175;Multiple;0.175;Multiple;0.175
630;Mauritania_650;macrozooplancton;Animalia;1.0;Arthropoda, Chaetognatha, Ctenophora;0.25;Malacostraca, Sagittoidea, Tentaculata;0.2;Euphausiacea (representative) / mixed;0.125;Euphausiidae, Sagittidae, Pleurobrachiidae;0.2;Multiple (Meganyctiphanes, Thysanoessa, Sagitta, Pleurobrachia);0.175;Multiple;0.175
631;Mauritania_650;maquereau;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Scomber;1.0;Scomber colias;0.5
632;Mauritania_650;merlu;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Merlucciidae;1.0;Merluccius;1.0;Merluccius merluccius;0.5
633;Mauritania_650;meso zooplancton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.25;Calanidae;0.25;Calanus;0.25;Calanus helgolandicus;0.25
634;Mauritania_650;mesopel inv;Animalia;1.0;Arthropoda;0.75;Malacostraca;0.75;Oegopsida;0.25;Ommastrephidae;0.25;Todarodes;0.25;Todarodes sagittatus;0.25
635;Mauritania_650;mesopel pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.5;Myctophidae;0.5;Ceratoscopelus;0.25;Ceratoscopelus maderensis;0.25
636;Mauritania_650;micro zooplancton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Cyclopoida;0.5;Oithonidae;0.5;Oithona;0.5;Oithona nana;0.5
637;Mauritania_650;mugilides;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;1.0;Mugilidae;1.0;Mugil;0.75;cephalus;0.25
638;Mauritania_650;oiseaux;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.25;;;;;;
639;Mauritania_650;orque;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Delphinidae;1.0;Orcinus;1.0;Orcinus orca;0.75
640;Mauritania_650;pel L inv;Animalia;1.0;Mollusca;0.75;Cephalopoda;0.75;Oegopsida;0.5;Ommastrephidae;0.75;Todarodes;0.25;coindetii;0.25
641;Mauritania_650;pel L pred;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Thunnus;0.5;colias;0.25
642;Mauritania_650;pel M planc;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Clupeiformes;0.75;Clupeidae;0.75;Sardinella;0.25;Sardinella aurita;0.25
643;Mauritania_650;producteurs primaires;Chromista;0.2;Bacillariophyta;0.25;Coscinodiscophyceae;0.25;Chaetocerotales;0.25;Chaetocerotaceae;0.25;Chaetoceros;0.25;Multiple species;0.0
644;Mauritania_650;raie M;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.625;Rajiformes;0.75;Rajidae;0.75;Raja;0.75;Dasyatis marmorata;0.0
645;Mauritania_650;sabres;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.75;Trichiuridae;1.0;Trichiurus;0.75;lepturus;0.25
646;Mauritania_650;sparides comm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.5;Sparidae;1.0;Diplodus;0.25;Diplodus bellottii;0.25
647;Mauritania_650;thon cotier;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.75;Scombridae;1.0;Euthynnus;0.5;Auxis thazard;0.25
648;Mauritania_650;thon hauturier;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.75;Scombridae;1.0;Thunnus;1.0;Thunnus alalunga;0.25
649;Mississippi_River_Delta_779;Benthic algae;Plantae;0.75;Chlorophyta;0.75;Ulvophyceae;0.5;Ulvales;0.75;Ulvaceae;0.75;Ulva;0.75;Ulva lactuca;0.75
650;Mississippi_River_Delta_779;Detritus;;;;;;;;;;;;;;
651;Mississippi_River_Delta_779;Kemp Ridley sea turtle;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;1.0;Lepidochelys;1.0;Lepidochelys kempii;0.75
652;Mississippi_River_Delta_779;Phytoplankton;Chromista;0.75;Bacillariophyta;0.75;Bacillariophyceae;0.5;Thalassiosirales;0.5;Thalassiosiraceae;0.5;Thalassiosira;0.5;Thalassiosira pseudonana;0.5
653;Mississippi_River_Delta_779;SAV;Plantae;1.0;Tracheophyta;0.75;Liliopsida;0.75;Alismatales;1.0;Zosteraceae;0.5;Zostera;0.5;Zostera marina;0.5
654;Mississippi_River_Delta_779;Zoobenthos;Animalia;1.0;Various;0.0;Various;0.0;Various;0.0;Various;0.0;Various;0.0;Zoobenthos;0.0
655;Mississippi_River_Delta_779;Zooplankton;Animalia;1.0;Arthropoda;0.5;Copepoda;0.5;Calanoida;0.25;Calanidae;0.125;Acartia;0.25;Acartia tonsa;0.25
656;Mississippi_River_Delta_779;adult Atlantic croaker;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;0.75;Micropogonias;0.75;Micropogonias undulatus;0.5
657;Mississippi_River_Delta_779;adult bay anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;Anchoa;1.0;Anchoa mitchilli;0.75
658;Mississippi_River_Delta_779;adult black drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Pogonias;1.0;Pogonias cromis;0.75
659;Mississippi_River_Delta_779;adult blue catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Siluriformes;1.0;Ictaluridae;1.0;Ictalurus;1.0;Ictalurus furcatus;0.75
660;Mississippi_River_Delta_779;adult blue crab;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;1.0;Callinectes;1.0;Callinectes sapidus;0.75
661;Mississippi_River_Delta_779;adult brown shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus aztecus;0.75
662;Mississippi_River_Delta_779;adult gizzard shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma cepedianum;0.75
663;Mississippi_River_Delta_779;adult grey snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus griseus;0.75
664;Mississippi_River_Delta_779;adult gulf menhaden;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Brevoortia;1.0;Brevoortia patronus;0.75
665;Mississippi_River_Delta_779;adult gulf sturgeon;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Acipenseriformes;1.0;Acipenseridae;1.0;Acipenser;1.0;Acipenser oxyrinchus desotoi;0.75
666;Mississippi_River_Delta_779;adult largemouth bass;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Centrarchidae;1.0;Micropterus;1.0;Micropterus salmoides;0.75
667;Mississippi_River_Delta_779;adult pinfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.25;Sparidae;1.0;Lagodon;1.0;Lagodon rhomboides;0.75
668;Mississippi_River_Delta_779;adult red drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Sciaenops;1.0;Sciaenops ocellatus;0.75
669;Mississippi_River_Delta_779;adult sand seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion arenarius;0.75
670;Mississippi_River_Delta_779;adult sea catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Siluriformes;1.0;Ariidae;1.0;Ariopsis;1.0;Ariopsis felis;0.75
671;Mississippi_River_Delta_779;adult sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;1.0;Carcharhinidae;0.75;Carcharhinus;0.75;leucas;0.25
672;Mississippi_River_Delta_779;adult sheepshead;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.6000000000000001;Sparidae;1.0;Archosargus;1.0;Archosargus probatocephalus;0.75
673;Mississippi_River_Delta_779;adult silver perch;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.25;Sciaenidae;1.0;Bairdiella;1.0;Bairdiella chrysoura;0.75
674;Mississippi_River_Delta_779;adult southern flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;1.0;Paralichthys;1.0;Paralichthys lethostigma;0.75
675;Mississippi_River_Delta_779;adult spot;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.25;Sciaenidae;1.0;Leiostomus;1.0;Leiostomus xanthurus;0.75
676;Mississippi_River_Delta_779;adult spotted seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion nebulosus;0.75
677;Mississippi_River_Delta_779;adult striped mullet;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;1.0;Mugilidae;1.0;Mugil;1.0;Mugil cephalus;0.75
678;Mississippi_River_Delta_779;adult sunfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Centrarchidae;1.0;Lepomis;1.0;Lepomis macrochirus;0.25
679;Mississippi_River_Delta_779;adult threadfin shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma petenense;0.75
680;Mississippi_River_Delta_779;adult white shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;1.0;Litopenaeus setiferus;0.75
681;Mississippi_River_Delta_779;benthic crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Various;0.125;Various;0.125;Gammarus;0.25;Gammarus mucronatus;0.25
682;Mississippi_River_Delta_779;dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Delphinidae;1.0;Tursiops;1.0;Tursiops truncatus;0.75
683;Mississippi_River_Delta_779;grass shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palaemonidae;1.0;Palaemonetes;1.0;Palaemonetes pugio;0.5
684;Mississippi_River_Delta_779;juvenile bay anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;Anchoa;1.0;Anchoa mitchilli;0.75
685;Mississippi_River_Delta_779;juvenile black drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Pogonias;1.0;Pogonias cromis;0.75
686;Mississippi_River_Delta_779;juvenile blue catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Siluriformes;1.0;Ictaluridae;1.0;Ictalurus;1.0;Ictalurus furcatus;0.75
687;Mississippi_River_Delta_779;juvenile blue crab;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;1.0;Callinectes;1.0;Callinectes sapidus;0.75
688;Mississippi_River_Delta_779;juvenile brown shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus aztecus;0.75
689;Mississippi_River_Delta_779;juvenile croaker;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;0.75;Micropogonias;0.75;Micropogonias undulatus;0.5
690;Mississippi_River_Delta_779;juvenile gizzard shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma cepedianum;0.75
691;Mississippi_River_Delta_779;juvenile grey snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus griseus;0.75
692;Mississippi_River_Delta_779;juvenile gulf sturgeon;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Acipenseriformes;1.0;Acipenseridae;1.0;Acipenser;1.0;Acipenser oxyrinchus desotoi;0.75
693;Mississippi_River_Delta_779;juvenile largemouth bass;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Centrarchidae;1.0;Micropterus;1.0;Micropterus salmoides;0.75
694;Mississippi_River_Delta_779;juvenile menhaden;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Brevoortia;1.0;Brevoortia patronus;0.75
695;Mississippi_River_Delta_779;juvenile pinfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.25;Sparidae;1.0;Lagodon;1.0;Lagodon rhomboides;0.75
696;Mississippi_River_Delta_779;juvenile red drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Sciaenops;1.0;Sciaenops ocellatus;0.75
697;Mississippi_River_Delta_779;juvenile sand seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion arenarius;0.5
698;Mississippi_River_Delta_779;juvenile sea catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Siluriformes;1.0;Ariidae;1.0;Ariopsis;1.0;Ariopsis felis;0.75
699;Mississippi_River_Delta_779;juvenile sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;1.0;Carcharhinidae;0.75;Carcharhinus;0.75;leucas;0.25
700;Mississippi_River_Delta_779;juvenile sheepshead;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.375;Sparidae;1.0;Archosargus;1.0;Archosargus probatocephalus;0.75
701;Mississippi_River_Delta_779;juvenile silver perch;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.25;Sciaenidae;1.0;Bairdiella;1.0;Bairdiella chrysoura;0.75
702;Mississippi_River_Delta_779;juvenile southern flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;1.0;Paralichthys;1.0;Paralichthys lethostigma;0.75
703;Mississippi_River_Delta_779;juvenile spot;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Sciaenidae;1.0;Leiostomus;1.0;Leiostomus xanthurus;0.75
704;Mississippi_River_Delta_779;juvenile spotted seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion nebulosus;0.75
705;Mississippi_River_Delta_779;juvenile striped mullet;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;1.0;Mugilidae;1.0;Mugil;1.0;Mugil cephalus;0.75
706;Mississippi_River_Delta_779;juvenile sunfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Centrarchidae;1.0;Lepomis;1.0;Lepomis macrochirus;0.2
707;Mississippi_River_Delta_779;juvenile threadfin shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Dorosoma;1.0;Dorosoma petenense;0.75
708;Mississippi_River_Delta_779;juvenile white shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;1.0;Litopenaeus setiferus;0.75
709;Mississippi_River_Delta_779;killifishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Cyprinodontiformes;1.0;Fundulidae;0.75;Fundulus;0.5;Fundulus grandis;0.25
