;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
591;Pagrus auratus;Pagrus auratus;398546.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagrus;Pagrus auratus;Jurien_Bay_456;Pink snapper
592;Myliobatis australis;Myliobatis australis;271484.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis australis;Jurien_Bay_456;Rays
593;Haliotis roei;Haliotis roei;445351.0;Species;accepted;Animalia;Mollusca;Gastropoda;Lepetellida;Haliotidae;Haliotis;Haliotis roei;Jurien_Bay_456;Roe abalone
594;Sargassum;Sargassum;144132.0;Genus;accepted;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Nan;Jurien_Bay_456;Sargassum
595;Neophoca cinerea;Neophoca cinerea;255001.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Neophoca;Neophoca cinerea;Jurien_Bay_456;Sea lions
596;Cheloniidae;Cheloniidae;136999.0;Family;accepted;Animalia;Chordata;None;Testudines;Cheloniidae;None;Nan;Jurien_Bay_456;Sea turtles
597;Navicula sp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Seagrass epiphytes
598;Mytilus galloprovincialis;Mytilus galloprovincialis;140481.0;Species;accepted;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus galloprovincialis;Jurien_Bay_456;Sessile bivalves
599;Amphibalanus amphitrite;Amphibalanus amphitrite;421137.0;Species;accepted;Animalia;Arthropoda;Thecostraca;Balanomorpha;Balanidae;Amphibalanus;Amphibalanus amphitrite;Jurien_Bay_456;Sessile epibenthos
600;Gastropoda;Gastropoda;101.0;Class;accepted;Animalia;Mollusca;Gastropoda;None;None;None;Nan;Jurien_Bay_456;Small Gastropods
601;Micromonas pusilla;Micromonas pusilla;134564.0;Species;accepted;Plantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas pusilla;Jurien_Bay_456;Small Phytoplankton
602;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Jurien_Bay_456;Small Zooplankton
603;Galeorhinus australis;Galeorhinus australis;298508.0;Species;unaccepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Triakidae;Galeorhinus;Galeorhinus australis;Jurien_Bay_456;Small coastal sharks
604;Amphipoda;Amphipoda;1135.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Amphipoda;None;None;Nan;Jurien_Bay_456;Small mobil epifauna
605;Gastropoda;Gastropoda;101.0;Class;accepted;Animalia;Mollusca;Gastropoda;None;None;None;Nan;Jurien_Bay_456;Small mobile herbivores
606;Nototodarus gouldi;Nototodarus gouldi;342375.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Nototodarus;Nototodarus gouldi;Jurien_Bay_456;Squid
607;Sulidae;Sulidae;136994.0;Family;accepted;Animalia;Chordata;Aves;Pelecaniformes;Sulidae;None;Nan;Jurien_Bay_456;Surface diving birds
608;Cladophora spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Turfs
609;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Water colum detritus
610;Bodianus sp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Western foxfish
611;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;Detritus
612;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;Selaciens L inv
613;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;Selaciens L pred
614;Munida rugosa;Munida rugosa;107160.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Munididae;Munida;Munida rugosa;Mauritania_650;bathydem S inv
615;Helicolenus dactylopterus;Helicolenus dactylopterus;127251.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Helicolenus;Helicolenus dactylopterus;Mauritania_650;bathydem S pred
616;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Mauritania_650;cephalopodes comm
617;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Mauritania_650;cephalopodes non-comm
618;Trachurus;Trachurus;125946.0;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Nan;Mauritania_650;chinchards
619;Clupeidae;Clupeidae;125464.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;None;Nan;Mauritania_650;clupeides
620;Penaeidae (representative);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;crustaces comm
621;Amphipoda (representative);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;crustaces non-comm
622;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;dauphins
623;Octopus vulgaris;Octopus vulgaris;140605.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Octopus vulgaris;Mauritania_650;dem L inv
624;Epinephelus aeneus;Epinephelus aeneus;127032.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus aeneus;Mauritania_650;dem L pred
625;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Mauritania_650;dem M inv
626;Merluccius merluccius;Merluccius merluccius;126484.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;Mauritania_650;dem M pred
627;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Mauritania_650;dem S inv
628;Mullus barbatus;Mullus barbatus;126985.0;Species;accepted;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Mullus;Mullus barbatus;Mauritania_650;dem S pred
629;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;macrobenthos
630;Euphausiacea (representative);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;macrozooplancton
631;Scomber colias;Scomber colias;151174.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber colias;Mauritania_650;maquereau
632;Merluccius polli;Merluccius polli;272457.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius polli;Mauritania_650;merlu
633;Calanus helgolandicus;Calanus helgolandicus;104466.0;Species;alternative representation;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus helgolandicus;Mauritania_650;meso zooplancton
634;Ommastrephidae;Ommastrephidae;11760.0;Family;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;None;Nan;Mauritania_650;mesopel inv
635;Myctophidae;Myctophidae;125498.0;Family;accepted;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;None;Nan;Mauritania_650;mesopel pred
636;Oithona nana;Oithona nana;106651.0;Species;accepted;Animalia;Arthropoda;Copepoda;Cyclopoida;Oithonidae;Oithona;Oithona nana;Mauritania_650;micro zooplancton
637;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;Mauritania_650;mugilides
638;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;oiseaux
639;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;orque
640;Ommastrephidae;Ommastrephidae;11760.0;Family;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;None;Nan;Mauritania_650;pel L inv
641;Scombridae;Scombridae;125559.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;None;Nan;Mauritania_650;pel L pred
642;Sardinella aurita;Sardinella aurita;126422.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;Sardinella aurita;Mauritania_650;pel M planc
643;Chaetoceros spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;producteurs primaires
644;Rajidae;Rajidae;105711.0;Family;accepted;Animalia;Chordata;Elasmobranchii;Rajiformes;Rajidae;None;Nan;Mauritania_650;raie M
645;Trichiuridae;Trichiuridae;125571.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Trichiuridae;None;Nan;Mauritania_650;sabres
646;Diplodus bellottii;Diplodus bellottii;127050.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Diplodus;Diplodus bellottii;Mauritania_650;sparides comm
647;Auxis;Auxis;126057.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Auxis;Nan;Mauritania_650;thon cotier
648;Thunnus;Thunnus;126065.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Nan;Mauritania_650;thon hauturier
649;Chlorophyta;Chlorophyta;801.0;Phylum (Division);accepted;Plantae;Chlorophyta;None;None;None;None;Nan;Mississippi_River_Delta_779;Benthic algae
650;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;Detritus
651;Lepidochelys kempii;Lepidochelys kempii;137208.0;Species;accepted;Animalia;Chordata;None;Testudines;Cheloniidae;Lepidochelys;Lepidochelys kempii;Mississippi_River_Delta_779;Kemp Ridley sea turtle
652;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Mississippi_River_Delta_779;Phytoplankton
653;Ruppia maritima;Ruppia maritima;234031.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Ruppiaceae;Ruppia;Ruppia maritima;Mississippi_River_Delta_779;SAV
654;Neanthes succinea;Neanthes succinea;130391.0;Species;unaccepted;Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Neanthes;Neanthes succinea;Mississippi_River_Delta_779;Zoobenthos
655;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Mississippi_River_Delta_779;Zooplankton
656;Micropogonias undulatus;Micropogonias undulatus;151158.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Micropogonias;Micropogonias undulatus;Mississippi_River_Delta_779;adult Atlantic croaker
657;Anchoa mitchilli;Anchoa mitchilli;158699.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;Mississippi_River_Delta_779;adult bay anchovy
658;Pogonias cromis;Pogonias cromis;159333.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pogonias;Pogonias cromis;Mississippi_River_Delta_779;adult black drum
659;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;adult blue catfish
660;Callinectes sapidus;Callinectes sapidus;107379.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;Mississippi_River_Delta_779;adult blue crab
661;Farfantepenaeus aztecus;Farfantepenaeus aztecus;158332.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus aztecus;Mississippi_River_Delta_779;adult brown shrimp
662;Dorosoma cepedianum;Dorosoma cepedianum;159600.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma cepedianum;Mississippi_River_Delta_779;adult gizzard shad
663;Lutjanus griseus;Lutjanus griseus;159797.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus griseus;Mississippi_River_Delta_779;adult grey snapper
664;Brevoortia patronus;Brevoortia patronus;275500.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Brevoortia;Brevoortia patronus;Mississippi_River_Delta_779;adult gulf menhaden
665;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;adult gulf sturgeon
666;Micropterus salmoides;Micropterus salmoides;151295.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;Micropterus salmoides;Mississippi_River_Delta_779;adult largemouth bass
667;Lagodon rhomboides;Lagodon rhomboides;159249.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Lagodon;Lagodon rhomboides;Mississippi_River_Delta_779;adult pinfish
668;Sciaenops ocellatus;Sciaenops ocellatus;159335.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Sciaenops;Sciaenops ocellatus;Mississippi_River_Delta_779;adult red drum
669;Cynoscion arenarius;Cynoscion arenarius;276077.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion arenarius;Mississippi_River_Delta_779;adult sand seatrout
670;Ariopsis felis;Ariopsis felis;158709.0;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;Ariopsis;Ariopsis felis;Mississippi_River_Delta_779;adult sea catfish
671;Carcharhinus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;adult sharks
672;Archosargus probatocephalus;Archosargus probatocephalus;159238.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Archosargus;Archosargus probatocephalus;Mississippi_River_Delta_779;adult sheepshead
673;Bairdiella chrysoura;Bairdiella chrysoura;159303.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Bairdiella;Bairdiella chrysoura;Mississippi_River_Delta_779;adult silver perch
674;Paralichthys lethostigma;Paralichthys lethostigma;158829.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma;Mississippi_River_Delta_779;adult southern flounder
675;Leiostomus xanthurus;Leiostomus xanthurus;159322.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Leiostomus;Leiostomus xanthurus;Mississippi_River_Delta_779;adult spot
676;Cynoscion nebulosus;Cynoscion nebulosus;159312.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion nebulosus;Mississippi_River_Delta_779;adult spotted seatrout
677;Mugil cephalus;Mugil cephalus;126983.0;Species;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Mississippi_River_Delta_779;adult striped mullet
678;Lepomis macrochirus;Lepomis macrochirus;1022846.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Lepomis;Lepomis macrochirus;Mississippi_River_Delta_779;adult sunfishes
679;Dorosoma petenense;Dorosoma petenense;276310.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma petenense;Mississippi_River_Delta_779;adult threadfin shad
680;Litopenaeus setiferus;Litopenaeus setiferus;158336.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;Litopenaeus setiferus;Mississippi_River_Delta_779;adult white shrimp
681;Gammarus mucronatus;Gammarus mucronatus;158094.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Amphipoda;Gammaridae;Gammarus;Gammarus mucronatus;Mississippi_River_Delta_779;benthic crustaceans
682;Tursiops truncatus;Tursiops truncatus;137111.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Tursiops;Tursiops truncatus;Mississippi_River_Delta_779;dolphins
683;Palaemonetes pugio;Palaemonetes pugio;158370.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;Palaemonetes pugio;Mississippi_River_Delta_779;grass shrimp
684;Anchoa mitchilli;Anchoa mitchilli;158699.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;Mississippi_River_Delta_779;juvenile bay anchovy
685;Pogonias cromis;Pogonias cromis;159333.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pogonias;Pogonias cromis;Mississippi_River_Delta_779;juvenile black drum
686;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;juvenile blue catfish
687;Callinectes sapidus;Callinectes sapidus;107379.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;Mississippi_River_Delta_779;juvenile blue crab
688;Farfantepenaeus aztecus;Farfantepenaeus aztecus;158332.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus aztecus;Mississippi_River_Delta_779;juvenile brown shrimp
689;Micropogonias undulatus;Micropogonias undulatus;151158.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Micropogonias;Micropogonias undulatus;Mississippi_River_Delta_779;juvenile croaker
690;Dorosoma cepedianum;Dorosoma cepedianum;159600.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma cepedianum;Mississippi_River_Delta_779;juvenile gizzard shad
691;Lutjanus griseus;Lutjanus griseus;159797.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus griseus;Mississippi_River_Delta_779;juvenile grey snapper
692;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;juvenile gulf sturgeon
693;Micropterus salmoides;Micropterus salmoides;151295.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;Micropterus salmoides;Mississippi_River_Delta_779;juvenile largemouth bass
694;Brevoortia patronus;Brevoortia patronus;275500.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Brevoortia;Brevoortia patronus;Mississippi_River_Delta_779;juvenile menhaden
695;Lagodon rhomboides;Lagodon rhomboides;159249.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Lagodon;Lagodon rhomboides;Mississippi_River_Delta_779;juvenile pinfish
696;Sciaenops ocellatus;Sciaenops ocellatus;159335.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Sciaenops;Sciaenops ocellatus;Mississippi_River_Delta_779;juvenile red drum
697;Cynoscion nebulosus;Cynoscion nebulosus;159312.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion nebulosus;Mississippi_River_Delta_779;juvenile sand seatrout
698;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;juvenile sea catfish
699;Carcharhinus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;juvenile sharks
700;Archosargus probatocephalus;Archosargus probatocephalus;159238.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Archosargus;Archosargus probatocephalus;Mississippi_River_Delta_779;juvenile sheepshead
701;Bairdiella chrysoura;Bairdiella chrysoura;159303.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Bairdiella;Bairdiella chrysoura;Mississippi_River_Delta_779;juvenile silver perch
702;Paralichthys lethostigma;Paralichthys lethostigma;158829.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma;Mississippi_River_Delta_779;juvenile southern flounder
703;Leiostomus xanthurus;Leiostomus xanthurus;159322.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Leiostomus;Leiostomus xanthurus;Mississippi_River_Delta_779;juvenile spot
704;Cynoscion nebulosus;Cynoscion nebulosus;159312.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion nebulosus;Mississippi_River_Delta_779;juvenile spotted seatrout
705;Mugil cephalus;Mugil cephalus;126983.0;Species;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Mississippi_River_Delta_779;juvenile striped mullet
706;Lepomis macrochirus;Lepomis macrochirus;1022846.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Lepomis;Lepomis macrochirus;Mississippi_River_Delta_779;juvenile sunfishes
707;Dorosoma petenense;Dorosoma petenense;276310.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma petenense;Mississippi_River_Delta_779;juvenile threadfin shad
708;Litopenaeus setiferus;Litopenaeus setiferus;158336.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;Litopenaeus setiferus;Mississippi_River_Delta_779;juvenile white shrimp
709;Fundulus grandis;Fundulus grandis;276030.0;Species;accepted;Animalia;Chordata;Teleostei;Cyprinodontiformes;Fundulidae;Fundulus;Fundulus grandis;Mississippi_River_Delta_779;killifishes
710;Crassostrea virginica;Crassostrea virginica;140657.0;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779;mollusks
711;Panopeus herbstii;Panopeus herbstii;158436.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Panopeidae;Panopeus;Panopeus herbstii;Mississippi_River_Delta_779;mud crabs
712;Palaemonetes pugio;Palaemonetes pugio;158370.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;Palaemonetes pugio;Mississippi_River_Delta_779;other shrimp
713;Stramonita haemastoma;Stramonita haemastoma;140417.0;Species;accepted;Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;Stramonita;Stramonita haemastoma;Mississippi_River_Delta_779;oyster drill
714;Crassostrea virginica;Crassostrea virginica;140657.0;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779;oyster spat
715;Crassostrea virginica;Crassostrea virginica;140657.0;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779;sack oyster
716;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Mississippi_River_Delta_779;sea birds
717;Crassostrea virginica;Crassostrea virginica;140657.0;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779;seed oyster
718;Menidia beryllina;Menidia beryllina;159227.0;Species;accepted;Animalia;Chordata;Teleostei;Atheriniformes;Atherinopsidae;Menidia;Menidia beryllina;Mississippi_River_Delta_779;silversides
719;Crepidula fornicata;Crepidula fornicata;138963.0;Species;accepted;Animalia;Mollusca;Gastropoda;Littorinimorpha;Calyptraeidae;Crepidula;Crepidula fornicata;Mount_St_Michel_Bay_742;Crepidule
720;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;Detritus
721;Macrobenthos (mixed);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;Macrobenthos2
722;Zostera noltei;Zostera noltei;145796.0;;superseded combination;None;None;None;None;None;None;Nan;Mount_St_Michel_Bay_742;Macrophytes
723;Meiobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;Meiobenthos
724;Mytilus edulis;Mytilus edulis;140480.0;Species;accepted;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus edulis;Mount_St_Michel_Bay_742;Moules
725;Chelon labrosus;Chelon labrosus;126977.0;Species;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Chelon;Chelon labrosus;Mount_St_Michel_Bay_742;Mulets
726;Cocconeis scutellum;Cocconeis scutellum;149376.0;Species;accepted;Chromista;Heterokontophyta;Bacillariophyceae;Achnanthales;Cocconeidaceae;Cocconeis;Cocconeis scutellum;Mount_St_Michel_Bay_742;Phytobenthos1
727;Phytoplankton (mixed);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;Phytoplancton
728;Anatidae;Anatidae;136973.0;Family;accepted;Animalia;Chordata;Aves;Anseriformes;Anatidae;None;Nan;Mount_St_Michel_Bay_742;anatidés
729;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Mount_St_Michel_Bay_742;céphalopodes
730;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Mount_St_Michel_Bay_742;gros crustacés
731;Crassostrea gigas;Crassostrea gigas;140656.0;Species;superseded combination;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea gigas;Mount_St_Michel_Bay_742;huîtres
732;Crassostrea gigas;Crassostrea gigas;140656.0;Species;superseded combination;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea gigas;Mount_St_Michel_Bay_742;huîtres2
733;Cephalopoda (juveniles);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;juvenile cephal
734;Teleostei (juvenile fishes);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;juvéniles poiss
735;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;macrobenthos
736;Ovis aries;Ovis aries;1603298.0;Species;accepted;Animalia;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries;Mount_St_Michel_Bay_742;mouton
737;Calidris alpina;Calidris alpina;159047.0;Species;accepted;Animalia;Chordata;Aves;Charadriiformes;Scolopacidae;Calidris;Calidris alpina;Mount_St_Michel_Bay_742;oiseaux limicol
738;Peringia ulvae;Peringia ulvae;151628.0;Species;accepted;Animalia;Mollusca;Gastropoda;Littorinimorpha;Hydrobiidae;Peringia;Peringia ulvae;Mount_St_Michel_Bay_742;petites espèces
739;Phocidae;Phocidae;136976.0;Family;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;None;Nan;Mount_St_Michel_Bay_742;phoques
