;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
654;Zoobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;Zoobenthos
655;Zooplankton (mixed assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;Zooplankton
656;Micropogonias undulatus;Micropogonias undulatus;151158.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Micropogonias;Micropogonias undulatus;Mississippi_River_Delta_779;adult Atlantic croaker
657;Anchoa mitchilli;Anchoa mitchilli;158699.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;Mississippi_River_Delta_779;adult bay anchovy
658;Pogonias cromis;Pogonias cromis;159333.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pogonias;Pogonias cromis;Mississippi_River_Delta_779;adult black drum
659;Ictalurus furcatus;Ictalurus furcatus;275329.0;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus;Mississippi_River_Delta_779;adult blue catfish
660;Callinectes sapidus;Callinectes sapidus;107379.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;Mississippi_River_Delta_779;adult blue crab
661;Farfantepenaeus aztecus;Farfantepenaeus aztecus;158332.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus aztecus;Mississippi_River_Delta_779;adult brown shrimp
662;Dorosoma cepedianum;Dorosoma cepedianum;159600.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma cepedianum;Mississippi_River_Delta_779;adult gizzard shad
663;Lutjanus griseus;Lutjanus griseus;159797.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus griseus;Mississippi_River_Delta_779;adult grey snapper
664;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;adult gulf menhaden
665;Acipenser oxyrinchus desotoi;Acipenser oxyrinchus desotoi;293537.0;Subspecies;superseded rank;Animalia;Chordata;Chondrostei;Acipenseriformes;Acipenseridae;Acipenser;Nan;Mississippi_River_Delta_779;adult gulf sturgeon
666;Micropterus salmoides;Micropterus salmoides;151295.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;Micropterus salmoides;Mississippi_River_Delta_779;adult largemouth bass
667;Lagodon rhomboides;Lagodon rhomboides;159249.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Lagodon;Lagodon rhomboides;Mississippi_River_Delta_779;adult pinfish
668;Sciaenops ocellatus;Sciaenops ocellatus;159335.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Sciaenops;Sciaenops ocellatus;Mississippi_River_Delta_779;adult red drum
669;Cynoscion arenarius;Cynoscion arenarius;276077.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion arenarius;Mississippi_River_Delta_779;adult sand seatrout
670;Ariopsis felis;Ariopsis felis;158709.0;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;Ariopsis;Ariopsis felis;Mississippi_River_Delta_779;adult sea catfish
671;Carcharhinidae;Carcharhinidae;105689.0;Family;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;None;Nan;Mississippi_River_Delta_779;adult sharks
672;Archosargus probatocephalus;Archosargus probatocephalus;159238.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Archosargus;Archosargus probatocephalus;Mississippi_River_Delta_779;adult sheepshead
673;Bairdiella chrysura;Bairdiella chrysura;401960.0;Species;unaccepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Bairdiella;Bairdiella chrysura;Mississippi_River_Delta_779;adult silver perch
674;Paralichthys lethostigma;Paralichthys lethostigma;158829.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma;Mississippi_River_Delta_779;adult southern flounder
675;Leiostomus xanthurus;Leiostomus xanthurus;159322.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Leiostomus;Leiostomus xanthurus;Mississippi_River_Delta_779;adult spot
676;Cynoscion nebulosus;Cynoscion nebulosus;159312.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion nebulosus;Mississippi_River_Delta_779;adult spotted seatrout
677;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;adult striped mullet
678;Centrarchidae;Centrarchidae;151288.0;Family;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;None;Nan;Mississippi_River_Delta_779;adult sunfishes
679;Dorosoma petenense;Dorosoma petenense;276310.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma petenense;Mississippi_River_Delta_779;adult threadfin shad
680;Litopenaeus setiferus;Litopenaeus setiferus;158336.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;Litopenaeus setiferus;Mississippi_River_Delta_779;adult white shrimp
681;Crustacea;Crustacea;1066.0;Subphylum;accepted;Animalia;Arthropoda;None;None;None;None;Nan;Mississippi_River_Delta_779;benthic crustaceans
682;Delphinidae;Delphinidae;136980.0;Family;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;None;Nan;Mississippi_River_Delta_779;dolphins
683;Palaemonetes;Palaemonetes;107034.0;Genus;junior subjective synonym;Animalia;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;Nan;Mississippi_River_Delta_779;grass shrimp
684;Anchoa mitchilli;Anchoa mitchilli;158699.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;Mississippi_River_Delta_779;juvenile bay anchovy
685;Pogonias cromis;Pogonias cromis;159333.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pogonias;Pogonias cromis;Mississippi_River_Delta_779;juvenile black drum
686;Ictalurus furcatus;Ictalurus furcatus;275329.0;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus;Mississippi_River_Delta_779;juvenile blue catfish
687;Callinectes sapidus;Callinectes sapidus;107379.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;Mississippi_River_Delta_779;juvenile blue crab
688;Farfantepenaeus aztecus;Farfantepenaeus aztecus;158332.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus aztecus;Mississippi_River_Delta_779;juvenile brown shrimp
689;Micropogonias undulatus;Micropogonias undulatus;151158.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Micropogonias;Micropogonias undulatus;Mississippi_River_Delta_779;juvenile croaker
690;Dorosoma cepedianum;Dorosoma cepedianum;159600.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma cepedianum;Mississippi_River_Delta_779;juvenile gizzard shad
691;Lutjanus griseus;Lutjanus griseus;159797.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus griseus;Mississippi_River_Delta_779;juvenile grey snapper
692;Acipenser oxyrinchus desotoi;Acipenser oxyrinchus desotoi;293537.0;Subspecies;superseded rank;Animalia;Chordata;Chondrostei;Acipenseriformes;Acipenseridae;Acipenser;Nan;Mississippi_River_Delta_779;juvenile gulf sturgeon
693;Micropterus salmoides;Micropterus salmoides;151295.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;Micropterus salmoides;Mississippi_River_Delta_779;juvenile largemouth bass
694;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;juvenile menhaden
695;Lagodon rhomboides;Lagodon rhomboides;159249.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Lagodon;Lagodon rhomboides;Mississippi_River_Delta_779;juvenile pinfish
696;Sciaenops ocellatus;Sciaenops ocellatus;159335.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Sciaenops;Sciaenops ocellatus;Mississippi_River_Delta_779;juvenile red drum
697;Cynoscion arenarius;Cynoscion arenarius;276077.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion arenarius;Mississippi_River_Delta_779;juvenile sand seatrout
698;Ariopsis felis;Ariopsis felis;158709.0;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;Ariopsis;Ariopsis felis;Mississippi_River_Delta_779;juvenile sea catfish
699;Carcharhinidae;Carcharhinidae;105689.0;Family;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;None;Nan;Mississippi_River_Delta_779;juvenile sharks
700;Archosargus probatocephalus;Archosargus probatocephalus;159238.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Archosargus;Archosargus probatocephalus;Mississippi_River_Delta_779;juvenile sheepshead
701;Bairdiella chrysura;Bairdiella chrysura;401960.0;Species;unaccepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Bairdiella;Bairdiella chrysura;Mississippi_River_Delta_779;juvenile silver perch
702;Paralichthys lethostigma;Paralichthys lethostigma;158829.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma;Mississippi_River_Delta_779;juvenile southern flounder
703;Leiostomus xanthurus;Leiostomus xanthurus;159322.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Leiostomus;Leiostomus xanthurus;Mississippi_River_Delta_779;juvenile spot
704;Cynoscion nebulosus;Cynoscion nebulosus;159312.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion nebulosus;Mississippi_River_Delta_779;juvenile spotted seatrout
705;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;juvenile striped mullet
706;Centrarchidae;Centrarchidae;151288.0;Family;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;None;Nan;Mississippi_River_Delta_779;juvenile sunfishes
707;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;juvenile threadfin shad
708;Litopenaeus setiferus;Litopenaeus setiferus;158336.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;Litopenaeus setiferus;Mississippi_River_Delta_779;juvenile white shrimp
709;Fundulus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;killifishes
710;Mollusca;Mollusca;51.0;Phylum;accepted;Animalia;Mollusca;None;None;None;None;Nan;Mississippi_River_Delta_779;mollusks
711;Panopeus;Panopeus;106937.0;Genus;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Panopeidae;Panopeus;Nan;Mississippi_River_Delta_779;mud crabs
712;Penaeus aztecus;Penaeus aztecus;395176.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus aztecus;Mississippi_River_Delta_779;other shrimp
713;Stramonita haemastoma;Stramonita haemastoma;140417.0;Species;accepted;Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;Stramonita;Stramonita haemastoma;Mississippi_River_Delta_779;oyster drill
714;Crassostrea virginica;Crassostrea virginica;140657.0;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779;oyster spat
715;Crassostrea virginica;Crassostrea virginica;140657.0;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779;sack oyster
716;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Mississippi_River_Delta_779;sea birds
717;Crassostrea virginica;Crassostrea virginica;140657.0;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779;seed oyster
718;Atherinidae;Atherinidae;125438.0;Family;accepted;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;None;Nan;Mississippi_River_Delta_779;silversides
719;Crepidula fornicata;Crepidula fornicata;138963.0;Species;accepted;Animalia;Mollusca;Gastropoda;Littorinimorpha;Calyptraeidae;Crepidula;Crepidula fornicata;Mount_St_Michel_Bay_742;Crepidule
720;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;Detritus
721;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Mount_St_Michel_Bay_742;Macrobenthos2
722;Macrophyta;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;Macrophytes
723;Meiobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;Meiobenthos
724;Mytilus;Mytilus;138228.0;Genus;accepted;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Nan;Mount_St_Michel_Bay_742;Moules
725;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;Mount_St_Michel_Bay_742;Mulets
726;Bacillariophyceae;Bacillariophyceae;148899.0;Class;accepted;Chromista;Heterokontophyta;Bacillariophyceae;None;None;None;Nan;Mount_St_Michel_Bay_742;Phytobenthos1
727;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Mount_St_Michel_Bay_742;Phytoplancton
728;Anatidae;Anatidae;136973.0;Family;accepted;Animalia;Chordata;Aves;Anseriformes;Anatidae;None;Nan;Mount_St_Michel_Bay_742;anatidés
729;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Mount_St_Michel_Bay_742;céphalopodes
730;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Mount_St_Michel_Bay_742;gros crustacés
731;Crassostrea gigas;Crassostrea gigas;140656.0;Species;superseded combination;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea gigas;Mount_St_Michel_Bay_742;huîtres
732;Crassostrea gigas;Crassostrea gigas;140656.0;Species;superseded combination;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea gigas;Mount_St_Michel_Bay_742;huîtres2
733;Sepia officinalis;Sepia officinalis;141444.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Sepiida;Sepiidae;Sepia;Sepia officinalis;Mount_St_Michel_Bay_742;juvenile cephal
734;Teleostei;Teleostei;293496.0;Class;accepted;Animalia;Chordata;Teleostei;None;None;None;Nan;Mount_St_Michel_Bay_742;juvéniles poiss
735;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mount_St_Michel_Bay_742;macrobenthos
736;Ovis aries;Ovis aries;1603298.0;Species;accepted;Animalia;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries;Mount_St_Michel_Bay_742;mouton
737;Charadriidae;Charadriidae;147434.0;Family;accepted;Animalia;Chordata;Aves;Charadriiformes;Charadriidae;None;Nan;Mount_St_Michel_Bay_742;oiseaux limicol
738;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Mount_St_Michel_Bay_742;petites espèces
739;Phocidae;Phocidae;136976.0;Family;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;None;Nan;Mount_St_Michel_Bay_742;phoques
740;Phaeophyceae;Phaeophyceae;830.0;Class;accepted;Chromista;Ochrophyta;Phaeophyceae;None;None;None;Nan;Mount_St_Michel_Bay_742;phytobenthos 2
741;Pisces;Pisces;11676.0;Superclass;unaccepted;Animalia;Chordata;None;None;None;None;Nan;Mount_St_Michel_Bay_742;poissons adulte
742;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Mount_St_Michel_Bay_742;zooplancton her
743;Engraulis encrasicolus;Engraulis encrasicolus;126426.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;North_Aegean_495;Adult anchovy
744;Sardina pilchardus;Sardina pilchardus;126421.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardina;Sardina pilchardus;North_Aegean_495;Adult sardine
745;Ceratioidei;Ceratioidei;154158.0;Suborder;accepted;Animalia;Chordata;Teleostei;Lophiiformes;None;None;Nan;North_Aegean_495;Anglerfish
746;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;North_Aegean_495;Benthic cephalopods
747;Invertebrata (benthic, non-Crustacea);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Benthic invert. (no crustacea)
748;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;North_Aegean_495;Benthopelagic cephalopods
749;Boops boops;Boops boops;127047.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Boops;Boops boops;North_Aegean_495;BepeFish
750;Brachyura;Brachyura;106673.0;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;North_Aegean_495;Crabs
751;Diplodus annularis;Diplodus annularis;127049.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Diplodus;Diplodus annularis;North_Aegean_495;DemeFish1
752;Scorpaena scrofa;Scorpaena scrofa;127248.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Scorpaenidae;Scorpaena;Scorpaena scrofa;North_Aegean_495;DemeFish2
753;Pagellus erythrinus;Pagellus erythrinus;127060.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagellus;Pagellus erythrinus;North_Aegean_495;DemeFish3
754;Demichthys satoi;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;DemeFish4
755;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Detritus
756;Discards;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Discards
757;Pleuronectiformes;Pleuronectiformes;10331.0;Order;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan;North_Aegean_495;Flatfishes
758;Merluccius merluccius;Merluccius merluccius;126484.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;North_Aegean_495;Hake
759;Trachurus trachurus;Trachurus trachurus;126822.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;North_Aegean_495;Horse mackerel
760;Scyphozoa;Scyphozoa;135220.0;Class;accepted;Animalia;Cnidaria;Scyphozoa;None;None;None;Nan;North_Aegean_495;Jellyfish+ mnemiopsis
761;Engraulis encrasicolus;Engraulis encrasicolus;126426.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;North_Aegean_495;Juv anchovy
762;Sardina pilchardus;Sardina pilchardus;126421.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardina;Sardina pilchardus;North_Aegean_495;Juv sardine
763;Scombridae, Xiphiidae, Istiophoridae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Large pelagic fishes
764;Caretta caretta;Caretta caretta;137205.0;Species;accepted;Animalia;Chordata;None;Testudines;Cheloniidae;Caretta;Caretta caretta;North_Aegean_495;Loggerhead turtle
765;Scomber;Scomber;126063.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Nan;North_Aegean_495;Mackerel
766;Euphausiacea;Euphausiacea;1128.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;None;None;Nan;North_Aegean_495;Macrozooplankton
767;Carangidae;Carangidae;125523.0;Family;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;None;Nan;North_Aegean_495;Medium pelagic fish
768;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;North_Aegean_495;Mullets
769;Nephrops norvegicus;Nephrops norvegicus;107254.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Nephrops;Nephrops norvegicus;North_Aegean_495;Norway lobster
770;Clupeoidei;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Other Small pelagic fishes
771;Gadiformes;Gadiformes;10313.0;Order;accepted;Animalia;Chordata;Teleostei;Gadiformes;None;None;Nan;North_Aegean_495;Other gadiforms
772;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;North_Aegean_495;Polychaetes
773;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;North_Aegean_495;Sea birds
774;Caridea;Caridea;106674.0;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;North_Aegean_495;Shrimps
775;Peracarida;Peracarida;1090.0;Superorder;accepted;Animalia;Arthropoda;Malacostraca;None;None;None;Nan;North_Aegean_495;Suprabenthos
776;Delphinidae;Delphinidae;136980.0;Family;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;None;Nan;North_Aegean_495;dolphins
777;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;North_Aegean_495;mesozooplankton
778;Microplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;micro-
779;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;phyto
780;Spicara smaris;Spicara smaris;126830.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Spicara;Spicara smaris;North_Aegean_495;picarels and bogue
781;Batoidea;Batoidea;368409.0;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;North_Aegean_495;"rays &amp; skates"
782;Selachimorpha;Selachimorpha;1779682.0;Superorder;superseded rank;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;North_Aegean_495;sharks
783;Trachurus trachurus;Trachurus trachurus;126822.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;North_Benguela_503;Adult horse mac
784;Engraulis encrasicolus;Engraulis encrasicolus;126426.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;North_Benguela_503;Anchovy
785;Benthic predators and detritivores;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Benthic-feeding
786;Cetacea;Cetacea;2688.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;North_Benguela_503;Cetaceans
787;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;North_Benguela_503;Chondrichthyans
788;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Detritus
789;Gelatinosa;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Gelatinous zoop
790;Trachurus trachurus;Trachurus trachurus;126822.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;North_Benguela_503;Juvenile horse
791;Merluccius capensis;Merluccius capensis;217746.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius capensis;North_Benguela_503;Large M. capens
792;Merluccius paradoxus;Merluccius paradoxus;217745.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius paradoxus;North_Benguela_503;Large M. parado
793;"Scombridae; Xiphiidae";Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Large pelagics
794;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Macrobenthos
795;Macrozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Macrozooplankto
796;Meiobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Meiobenthos
797;Mesopelagic fishes;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Mesopelagics
798;Mesozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Mesozooplankton
799;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;North_Benguela_503;Microzooplankto
800;"Clupeidae; Carangidae; Scombridae";Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Other small pel
801;Sufflogobius bibarbatus;Sufflogobius bibarbatus;219573.0;Species;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Sufflogobius;Sufflogobius bibarbatus;North_Benguela_503;Pelagic Goby
802;Pelagic predators;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Pelagic-feeding
803;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Phytoplankton
804;Sardinella aurita;Sardinella aurita;126422.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;Sardinella aurita;North_Benguela_503;Sardine
805;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;North_Benguela_503;Seabirds
806;Phocidae;Phocidae;136976.0;Family;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;None;Nan;North_Benguela_503;Seals
807;Merluccius capensis;Merluccius capensis;217746.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius capensis;North_Benguela_503;Small M. capens
