Unnamed: 0;file_name;node;IsAlive_chatgpt;Taxonomic Level_chatgpt;class_chatgpt_separate_session;family_chatgpt_separate_session;genus_chatgpt_separate_session;kingdom_chatgpt_separate_session;order_chatgpt_separate_session;phylum_chatgpt_separate_session;species_chatgpt_separate_session;IsAlive_x;kingdom_chatgpt;phylum_chatgpt;class_chatgpt;order_chatgpt;family_chatgpt;genus_chatgpt;species_chatgpt;kingdom_baseline;phylum_baseline;class_baseline;order_baseline;family_baseline;genus_baseline;species_baseline;IsAlive_y
107.0;australia_north_west_shelf_405;shlizard;True;Family;Actinopterygii;Synodontidae;;Animalia;Aulopiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus variegatus;Animalia;Chordata;Teleostei;Aulopiformes;Synodontidae;;;True
108.0;australia_north_west_shelf_405;shlutjanids;True;Family;Actinopterygii;Lutjanidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;;True
109.0;australia_north_west_shelf_405;shmedfish;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus sebae;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
110.0;australia_north_west_shelf_405;shmullidae;True;Family;Actinopterygii;Mullidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;;;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;;;True
111.0;australia_north_west_shelf_405;shnemipterirds;True;Family;Actinopterygii;Nemipteridae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Nemipteridae;;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Nemipteridae;;;True
112.0;australia_north_west_shelf_405;shserranids;True;Family;Actinopterygii;Serranidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;;;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus multinotatus;True
113.0;australia_north_west_shelf_405;shsmfish;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherinomorus;Atherinomorus vaigiensis;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
114.0;australia_north_west_shelf_405;shsweetlip;True;Family;Actinopterygii;Haemulidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Plectorhinchus;Plectorhinchus lineatus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Diagramma;Diagramma labiosum;True
115.0;australia_north_west_shelf_405;shtriggerfish;True;Family;Actinopterygii;Balistidae;;Animalia;Tetraodontiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Rhinecanthus;Rhinecanthus aculeatus;Animalia;Chordata;Teleostei;Tetraodontiformes;Balistidae;Abalistes;Abalistes stellatus;True
118.0;australia_north_west_shelf_405;smallpelagics;True;Order;Actinopterygii;;;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax;Animalia;;;;;;;True
116.0;australia_north_west_shelf_405;smtunas;True;Family;Actinopterygii;Scombridae;;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Euthynnus;Euthynnus affinis;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;True
117.0;australia_north_west_shelf_405;smzooplankton;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Acartiidae;Acartia;Acartia tonsa;Animalia;;;;;;;True
119.0;australia_north_west_shelf_405;squid;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Teuthida;Loliginidae;Sepioteuthis;Sepioteuthis lessoniana;Animalia;Mollusca;Cephalopoda;;;;;True
120.0;bamboung_180;barracudas +;True;Family;Actinopterygii;Sphyraenidae;;Animalia;Sphyraeniformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Sphyraeniformes;Sphyraenidae;Sphyraena;Sphyraena barracuda;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Sphyraenidae;Sphyraena;;True
121.0;bamboung_180;breton africain;True;Family;Actinopterygii;Sciaenidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Pseudotolithus;Pseudotolithus senegalensis;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Monodactylidae;Monodactylus;Monodactylus sebae;True
122.0;bamboung_180;carangues;True;Family;Actinopterygii;Carangidae;;Animalia;Carangiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Caranx;;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Caranx;Caranx rhonchus;True
123.0;bamboung_180;crabes;True;Order;Malacostraca;;;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Animalia;Arthropoda;Malacostraca;Decapoda;;;;True
124.0;bamboung_180;crevettes;True;Order;Malacostraca;;;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;;Animalia;Arthropoda;Malacostraca;Decapoda;Crangonidae;Argis;Argis levior;True
125.0;bamboung_180;dauphins;True;Family;Mammalia;Delphinidae;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;Tursiops truncatus;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
127.0;bamboung_180;diagramme +;True;Genus;Actinopterygii;Haemulidae;Diagramma;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Diagramma;Diagramma pictum;Animalia;Chordata;Teleostei;;;;;True
128.0;bamboung_180;elops;True;Genus;Actinopterygii;Elopidae;Elops;Animalia;Elopiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Elopiformes;Elopidae;Elops;Elops senegalensis;Animalia;Chordata;Teleostei;Elopiformes;Elopidae;Elops;;True
129.0;bamboung_180;ethmalose;True;Species;Actinopterygii;Clupeidae;Ethmalosa;Animalia;Clupeiformes;Chordata;Ethmalosa fimbriata;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Ethmalosa;Ethmalosa fimbriata;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Ethmalosa;;True
130.0;bamboung_180;gerres;True;Genus;Actinopterygii;Gerreidae;Gerres;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Gerreidae;Gerres;Gerres oyena;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;Gerres;;True
131.0;bamboung_180;grand capitaine;True;Species;Actinopterygii;Carangidae;Seriola;Animalia;Carangiformes;Chordata;Seriola dumerili;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Seriola;Seriola dumerili;Animalia;Chordata;Teleostei;;;;;True
136.0;bamboung_180;mâchoirons mari;True;Family;Actinopterygii;Mugilidae;;Animalia;Mugiliformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;Carlarius;;True
132.0;bamboung_180;macrobenthos;True;Class;Bivalvia;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;Arcida;Arcidae;Anadara;Anadara senilis;Animalia;;;;;;;True
133.0;bamboung_180;meiobenthos;True;Class;Chromadorea;;;Animalia;;Nematoda;;True;Animalia;Nematoda;Chromadorea;;;Terschellingia;Terschellingia longicaudata;Animalia;;;;;;;True
135.0;bamboung_180;mulets;True;Family;Actinopterygii;Mugilidae;;Animalia;Mugiliformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;;;True
137.0;bamboung_180;oiseaux;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Sternidae;Sterna;Sterna hirundo;Animalia;Chordata;Aves;;;;;True
138.0;bamboung_180;otolithes +;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinella;Sardinella aurita;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Otolithes;;True
139.0;bamboung_180;petits benthoph;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Gobiiformes;Gobiidae;;;Animalia;;;;;;;True
141.0;bamboung_180;pomadasys;True;Genus;Actinopterygii;Haemulidae;Pomadasys;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Pomadasys;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;Pomadasys;;True
142.0;bamboung_180;pompaneau +;True;Genus;Actinopterygii;Carangidae;Trachinotus;Animalia;Carangiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Trachinotus;spp.;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachinotus;;True
143.0;bamboung_180;raies;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Myliobatiformes;Dasyatidae;Dasyatis;Dasyatis pastinaca;Animalia;Chordata;Elasmobranchii;;;;;True
144.0;bamboung_180;requins;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus limbatus;Animalia;Chordata;Elasmobranchii;;;;;True
145.0;bamboung_180;sardinelle +;True;Genus;Actinopterygii;Clupeidae;Sardinella;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinella;Sardinella aurita;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;;True
146.0;bamboung_180;sole-langue +;True;Genus;Actinopterygii;Soleidae;Solea;Animalia;Pleuronectiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Soleidae;Solea;Solea senegalensis;Animalia;Chordata;Teleostei;Pleuronectiformes;Cynoglossidae;Cynoglossus;;True
148.0;bamboung_180;tétrodon +;True;Family;Actinopterygii;Tetraodontidae;;Animalia;Tetraodontiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;;;Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;;;True
147.0;bamboung_180;tilapias;True;Family;Actinopterygii;Cichlidae;;Animalia;Cichliformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Cichliformes;Cichlidae;Tilapia;;Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;;;True
149.0;bamboung_180;vivaneaux +;True;Family;Actinopterygii;Lutjanidae;;Animalia;Lutjaniformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus goreensis;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;;;True
150.0;bamboung_180;zooplancton;True;Class;Copepoda;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Acartiidae;Acartia;Acartia tonsa;Animalia;;;;;;;True
151.0;bay_of_biscay_335;anchovy;True;Species;Actinopterygii;Engraulidae;Engraulis;Animalia;Clupeiformes;Chordata;Engraulis encrasicolus;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;True
152.0;bay_of_biscay_335;bacteria;True;Kingdom;;;;Bacteria;;;;True;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Pelagibacter;Candidatus Pelagibacter ubique;Bacteria;;;;;;;True
153.0;bay_of_biscay_335;benthic cephalopods;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;;;;;Animalia;Mollusca;Cephalopoda;;;;;True
154.0;bay_of_biscay_335;benthic meiofauna;True;Phylum;;;;Animalia;;Nematoda;;True;Animalia;Nematoda;;;;;;Animalia;;;;;;;True
155.0;bay_of_biscay_335;benthivorous demersal fish;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Soleidae;Solea;Solea solea;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
156.0;bay_of_biscay_335;bottlenose dolphins;True;Species;Mammalia;Delphinidae;Tursiops;Animalia;Cetacea;Chordata;Tursiops truncatus;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;Tursiops truncatus;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Tursiops;Tursiops truncatus;True
157.0;bay_of_biscay_335;carnivorous benthic invertebrates;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Nephrops;Nephrops norvegicus;Animalia;;;;;;;True
158.0;bay_of_biscay_335;common dolphins;True;Species;Mammalia;Delphinidae;Delphinus;Animalia;Cetacea;Chordata;Delphinus delphis;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Delphinus;Delphinus delphis;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Delphinus;Delphinus delphis;True
161.0;bay_of_biscay_335;harbour porpoises;True;Species;Mammalia;Phocoenidae;Phocoena;Animalia;Cetacea;Chordata;Phocoena phocoena;True;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;Phocoena phocoena;Animalia;Chordata;Mammalia;Cetartiodactyla;Phocoenidae;Phocoena;Phocoena phocoena;True
162.0;bay_of_biscay_335;horse mackerel;True;Species;Actinopterygii;Carangidae;Trachurus;Animalia;Carangiformes;Chordata;Trachurus trachurus;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;True
164.0;bay_of_biscay_335;long-finned pilot whales;True;Species;Mammalia;Delphinidae;Globicephala;Animalia;Cetacea;Chordata;Globicephala melas;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;Globicephala melas;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Globicephala;Globicephala melas;True
165.0;bay_of_biscay_335;mackerel;True;Species;Actinopterygii;Scombridae;Scomber;Animalia;Scombriformes;Chordata;Scomber scombrus;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Scomber;Scomber scombrus;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber scombrus;True
166.0;bay_of_biscay_335;macrozooplankton;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Meganyctiphanes;Meganyctiphanes norvegica;Animalia;;;;;;;True
167.0;bay_of_biscay_335;mesozooplankton;True;Class;Hexanauplia;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Hexanauplia;Calanoida;Calanidae;Calanus;Calanus helgolandicus;Animalia;;;;;;;True
168.0;bay_of_biscay_335;microzooplankton;True;Class;Noctilucophyceae;;;Eukaryota/Protista;;Dinoflagellata;;True;Eukaryota/Protista;Dinoflagellata;Noctilucophyceae;Noctilucales;Noctilucaceae;Noctiluca;Noctiluca scintillans;Animalia;;;;;;;True
169.0;bay_of_biscay_335;necrophagous benthic invertebrates;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Amphipoda;;;;Animalia;;;;;;;True
170.0;bay_of_biscay_335;pelagic cephalopods;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Teuthida;;Illex;Illex coindetii;Animalia;Mollusca;Cephalopoda;;;;;True
171.0;bay_of_biscay_335;piscivorous and benthivorous demersal fish;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Soleidae;Solea;Solea solea;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
172.0;bay_of_biscay_335;piscivorous demersal fish;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
173.0;bay_of_biscay_335;pursuit divers seabirds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Suliformes;Sulidae;Morus;Morus bassanus;Animalia;Chordata;Aves;;;;;True
174.0;bay_of_biscay_335;sardine;True;Species;Actinopterygii;Clupeidae;Sardina;Animalia;Clupeiformes;Chordata;Sardina pilchardus;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardina;Sardina pilchardus;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardina;Sardina pilchardus;True
176.0;bay_of_biscay_335;sprat;True;Species;Actinopterygii;Clupeidae;Sprattus;Animalia;Clupeiformes;Chordata;Sprattus sprattus;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sprattus;Sprattus sprattus;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Sprattus;Sprattus sprattus;True
177.0;bay_of_biscay_335;striped dolphins;True;Species;Mammalia;Delphinidae;Stenella;Animalia;Cetacea;Chordata;Stenella coeruleoalba;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;Stenella coeruleoalba;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Stenella;Stenella coeruleoalba;True
178.0;bay_of_biscay_335;sub-surface deposit feeders invertebrates;True;Phylum;;;;Animalia;;Annelida;;True;Animalia;Annelida;Polychaeta;Arenicolida;Arenicolidae;Arenicola;Arenicola marina;Animalia;;;;;;;True
179.0;bay_of_biscay_335;suprabenthic invertebrates;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Mysida;Mysidae;Neomysis;Neomysis integer;Animalia;;;;;;;True
180.0;bay_of_biscay_335;suprabenthivorous demersal fish;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Trisopterus;Trisopterus minutus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
181.0;bay_of_biscay_335;surface feeders seabirds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;Larus argentatus;Animalia;Chordata;Aves;;;;;True
182.0;bay_of_biscay_335;surface suspension and deposit feeders inv;True;Phylum;;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus edulis;Animalia;;;;;;;True
190.0;british_columbia_coast_478;arrowtooth ad.;True;Species;Actinopterygii;Pleuronectidae;Atheresthes;Animalia;Pleuronectiformes;Chordata;Atheresthes stomias;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;True
191.0;british_columbia_coast_478;arrowtooth juv.;True;Species;Actinopterygii;Pleuronectidae;Atheresthes;Animalia;Pleuronectiformes;Chordata;Atheresthes stomias;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;True
192.0;british_columbia_coast_478;birds demer pisciv;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Alcidae;Brachyramphus;Brachyramphus marmoratus;Animalia;Chordata;Aves;;;;;True
193.0;british_columbia_coast_478;birds pelag pisciv;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Alcidae;Uria;Uria aalge;Animalia;Chordata;Aves;;;;;True
194.0;british_columbia_coast_478;birds zooplanktiv;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Alcidae;Ptychoramphus;Ptychoramphus aleuticus;Animalia;Chordata;Aves;;;;;True
195.0;british_columbia_coast_478;bivalves;True;Class;Bivalvia;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;;;;;Animalia;Mollusca;Bivalvia;;;;;True
196.0;british_columbia_coast_478;carn. zooplankton;True;Class;Sagittoidea;;;Animalia;;Chaetognatha;;True;Animalia;Chaetognatha;Sagittoidea;Phragmophora;Sagittidae;Sagitta;Sagitta elegans;Animalia;;;;;;;True
197.0;british_columbia_coast_478;chinook;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus tshawytscha;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;True
198.0;british_columbia_coast_478;chum;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus keta;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;True
199.0;british_columbia_coast_478;coho;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus kisutch;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;True
200.0;british_columbia_coast_478;crabs;True;Order;Malacostraca;;;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Cancridae;Metacarcinus;;Animalia;Arthropoda;Malacostraca;Decapoda;;;;True
201.0;british_columbia_coast_478;dogfish;True;Species;Chondrichthyes;Squalidae;Squalus;Animalia;Squaliformes;Chordata;Squalus suckleyi;True;Animalia;Chordata;Chondrichthyes;Squaliformes;Squalidae;Squalus;Squalus suckleyi;Animalia;Chordata;Elasmobranchii;Squaliformes;Squalidae;Squalus;Squalus acanthias;True
202.0;british_columbia_coast_478;echinoderms;True;Phylum;;;;Animalia;;Echinodermata;;True;Animalia;Echinodermata;;;;;;Animalia;Echinodermata;;;;;;True
203.0;british_columbia_coast_478;flatfish other;True;Order;Actinopterygii;;;Animalia;Pleuronectiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;;;;Animalia;Chordata;Teleostei;Carangiformes;;;;True
204.0;british_columbia_coast_478;herb. zooplankton;True;Class;Copepoda;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus pacificus;Animalia;;;;;;;True
205.0;british_columbia_coast_478;herring ad.;True;Species;Actinopterygii;Clupeidae;Clupea;Animalia;Clupeiformes;Chordata;Clupea pallasii;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;True
206.0;british_columbia_coast_478;herring juv.;True;Species;Actinopterygii;Clupeidae;Clupea;Animalia;Clupeiformes;Chordata;Clupea pallasii;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;True
