,file_name,node,IsAlive_chatgpt,Taxonomic Level_chatgpt,class_chatgpt,family_chatgpt,genus_chatgpt,kingdom_chatgpt,order_chatgpt,phylum_chatgpt,species_chatgpt
938,Sierra_Leone_137,Toothed whales and dolphins,True,Order,Mammalia,,,Animalia,Cetacea,Chordata,
939,Sierra_Leone_137,Turtles,True,Order,Reptilia,,,Animalia,Testudines,Chordata,
940,Strait_of_Georgia_477,Detritus,False,Kingdom,,,,,,,
941,Strait_of_Georgia_477,P. cod ad.,True,Species,Actinopterygii,Gadidae,Gadus,Animalia,Gadiformes,Chordata,Gadus macrocephalus
942,Strait_of_Georgia_477,P. cod juv.,True,Species,Actinopterygii,Gadidae,Gadus,Animalia,Gadiformes,Chordata,Gadus macrocephalus
943,Strait_of_Georgia_477,P. halibut ad.,True,Species,Actinopterygii,Pleuronectidae,Hippoglossus,Animalia,Pleuronectiformes,Chordata,Hippoglossus stenolepis
944,Strait_of_Georgia_477,P. halibut juv.,True,Species,Actinopterygii,Pleuronectidae,Hippoglossus,Animalia,Pleuronectiformes,Chordata,Hippoglossus stenolepis
945,Strait_of_Georgia_477,Pac. Ocean perch,True,Species,Actinopterygii,Sebastidae,Sebastes,Animalia,Scorpaeniformes,Chordata,Sebastes alutus
946,Strait_of_Georgia_477,Pac. hake,True,Species,Actinopterygii,Merlucciidae,Merluccius,Animalia,Gadiformes,Chordata,Merluccius productus
947,Strait_of_Georgia_477,arrowtooth ad.,True,Species,Actinopterygii,Pleuronectidae,Atheresthes,Animalia,Pleuronectiformes,Chordata,Atheresthes stomias
948,Strait_of_Georgia_477,arrowtooth juv.,True,Species,Actinopterygii,Pleuronectidae,Atheresthes,Animalia,Pleuronectiformes,Chordata,Atheresthes stomias
949,Strait_of_Georgia_477,birds demer pisciv,True,Class,Aves,,,Animalia,,Chordata,
950,Strait_of_Georgia_477,birds pelag pisciv,True,Class,Aves,,,Animalia,,Chordata,
951,Strait_of_Georgia_477,birds zooplanktiv,True,Class,Aves,,,Animalia,,Chordata,
952,Strait_of_Georgia_477,bivalves,True,Class,Bivalvia,,,Animalia,,Mollusca,
953,Strait_of_Georgia_477,carn. zooplankton,True,Class,Sagittoidea,,,Animalia,,Chaetognatha,
954,Strait_of_Georgia_477,chinook ad.,True,Species,Actinopterygii,Salmonidae,Oncorhynchus,Animalia,Salmoniformes,Chordata,Oncorhynchus tshawytscha
955,Strait_of_Georgia_477,chinook juv.,True,Species,Actinopterygii,Salmonidae,Oncorhynchus,Animalia,Salmoniformes,Chordata,Oncorhynchus tshawytscha
956,Strait_of_Georgia_477,chum,True,Species,Actinopterygii,Salmonidae,Oncorhynchus,Animalia,Salmoniformes,Chordata,Oncorhynchus keta
957,Strait_of_Georgia_477,coho ad.,True,Species,Actinopterygii,Salmonidae,Oncorhynchus,Animalia,Salmoniformes,Chordata,Oncorhynchus kisutch
958,Strait_of_Georgia_477,coho juv.,True,Species,Actinopterygii,Salmonidae,Oncorhynchus,Animalia,Salmoniformes,Chordata,Oncorhynchus kisutch
959,Strait_of_Georgia_477,crabs,True,Order,Malacostraca,,,Animalia,Decapoda,Arthropoda,
960,Strait_of_Georgia_477,dogfish,True,Species,Chondrichthyes,Squalidae,Squalus,Animalia,Squaliformes,Chordata,Squalus suckleyi
961,Strait_of_Georgia_477,echinoderms,True,Phylum,,,,Animalia,,Echinodermata,
962,Strait_of_Georgia_477,flatfish other,True,Order,Actinopterygii,,,Animalia,Pleuronectiformes,Chordata,
963,Strait_of_Georgia_477,herb. zooplankton,True,Class,Hexanauplia,,,Animalia,,Arthropoda,
964,Strait_of_Georgia_477,herring ad.,True,Species,Actinopterygii,Clupeidae,Clupea,Animalia,Clupeiformes,Chordata,Clupea pallasii
965,Strait_of_Georgia_477,herring juv.,True,Species,Actinopterygii,Clupeidae,Clupea,Animalia,Clupeiformes,Chordata,Clupea pallasii
966,Strait_of_Georgia_477,jellies,True,Phylum,,,,Animalia,,Cnidaria,
967,Strait_of_Georgia_477,krill,True,Species,Malacostraca,Euphausiidae,Euphausia,Animalia,Euphausiacea,Arthropoda,Euphausia pacifica
968,Strait_of_Georgia_477,large squids,True,Order,Cephalopoda,,,Animalia,Oegopsida,Mollusca,
969,Strait_of_Georgia_477,lingcod,True,Species,Actinopterygii,Hexagrammidae,Ophiodon,Animalia,Perciformes,Chordata,Ophiodon elongatus
970,Strait_of_Georgia_477,macrophytes,True,Phylum,,,,Plantae,,Tracheophyta,
971,Strait_of_Georgia_477,misc. pred. pelagics,True,Order,Actinopterygii,,,Animalia,,Chordata,
972,Strait_of_Georgia_477,misc. small demersals,True,Order,Actinopterygii,,,Animalia,,Chordata,
973,Strait_of_Georgia_477,misc. small pelagics,True,Family,Actinopterygii,Clupeidae,,Animalia,Clupeiformes,Chordata,
974,Strait_of_Georgia_477,myctophids,True,Family,Actinopterygii,Myctophidae,,Animalia,Myctophiformes,Chordata,
975,Strait_of_Georgia_477,mysticetae,True,Order,Mammalia,,,Animalia,Cetacea,Chordata,
976,Strait_of_Georgia_477,odontocetae,True,Order,Mammalia,,,Animalia,Cetacea,Chordata,
977,Strait_of_Georgia_477,other benthos,True,Phylum,,,,Animalia,,,
978,Strait_of_Georgia_477,pelagic sharks,True,Class,Chondrichthyes,,,Animalia,,Chordata,
979,Strait_of_Georgia_477,phytoplankton,True,Phylum,,,,Protista/Chromista,,Multiple (Bacillariophyta; Dinoflagellata),
980,Strait_of_Georgia_477,pink,True,Species,Actinopterygii,Salmonidae,Oncorhynchus,Animalia,Salmoniformes,Chordata,Oncorhynchus gorbuscha
981,Strait_of_Georgia_477,pollock ad.,True,Species,Actinopterygii,Gadidae,Gadus,Animalia,Gadiformes,Chordata,Gadus chalcogrammus
982,Strait_of_Georgia_477,pollock juv.,True,Species,Actinopterygii,Gadidae,Gadus,Animalia,Gadiformes,Chordata,Gadus chalcogrammus
983,Strait_of_Georgia_477,rajidae / ratfish,True,Class,Chondrichthyes,,,Animalia,,Chordata,
984,Strait_of_Georgia_477,rock sole,True,Species,Actinopterygii,Pleuronectidae,Lepidopsetta,Animalia,Pleuronectiformes,Chordata,Lepidopsetta bilineata
985,Strait_of_Georgia_477,rockfish other,True,Genus,Actinopterygii,Sebastidae,Sebastes,Animalia,Scorpaeniformes,Chordata,
986,Strait_of_Georgia_477,sablefish ad.,True,Species,Actinopterygii,Anoplopomatidae,Anoplopoma,Animalia,Scorpaeniformes,Chordata,Anoplopoma fimbria
987,Strait_of_Georgia_477,sablefish juv.,True,Species,Actinopterygii,Anoplopomatidae,Anoplopoma,Animalia,Scorpaeniformes,Chordata,Anoplopoma fimbria
988,Strait_of_Georgia_477,salmon shark,True,Species,Chondrichthyes,Lamnidae,Lamna,Animalia,Lamniformes,Chordata,Lamna ditropis
989,Strait_of_Georgia_477,sea lions,True,Family,Mammalia,Otariidae,,Animalia,Carnivora,Chordata,
990,Strait_of_Georgia_477,seals,True,Family,Mammalia,Phocidae,,Animalia,Carnivora,Chordata,
991,Strait_of_Georgia_477,shrimps,True,Order,Malacostraca,,,Animalia,Decapoda,Arthropoda,
992,Strait_of_Georgia_477,small squids,True,Order,Cephalopoda,,,Animalia,Sepiida/Idiosepiida (bobtail/sepiolid group; small coastal cephalopods),Mollusca,
993,Strait_of_Georgia_477,sockeye,True,Species,Actinopterygii,Salmonidae,Oncorhynchus,Animalia,Salmoniformes,Chordata,Oncorhynchus nerka
994,Strait_of_Georgia_477,yellowfin sole,True,Species,Actinopterygii,Pleuronectidae,Limanda,Animalia,Pleuronectiformes,Chordata,Limanda aspera
995,Terminos_Lagoon_243,Ariidae,True,Family,Actinopterygii,Ariidae,,Animalia,Siluriformes,Chordata,
996,Terminos_Lagoon_243,Benthic autotrophs,True,Phylum,,,,Plantae,,Tracheophyta,
997,Terminos_Lagoon_243,Brachyurans,True,Order,Malacostraca,,,Animalia,Decapoda,Arthropoda,
998,Terminos_Lagoon_243,Detritus,False,Kingdom,,,,,,,
999,Terminos_Lagoon_243,Engraulidae,True,Family,Actinopterygii,Engraulidae,,Animalia,Clupeiformes,Chordata,
1000,Terminos_Lagoon_243,Gerreidae,True,Family,Actinopterygii,Gerreidae,,Animalia,Perciformes,Chordata,
1001,Terminos_Lagoon_243,Haemulidae,True,Family,Actinopterygii,Haemulidae,,Animalia,Perciformes,Chordata,
1002,Terminos_Lagoon_243,Lutjanidae,True,Family,Actinopterygii,Lutjanidae,,Animalia,Perciformes,Chordata,
1003,Terminos_Lagoon_243,Meiofauna,True,Phylum,,,,Animalia,,Nematoda,
1004,Terminos_Lagoon_243,Microcrustaceans,True,Class,Copepoda,,,Animalia,,Arthropoda,
1005,Terminos_Lagoon_243,Molluscs,True,Phylum,,,,Animalia,,Mollusca,
1006,Terminos_Lagoon_243,Other fish,True,Class,Actinopterygii,,,Animalia,,Chordata,
1007,Terminos_Lagoon_243,Other macroinvertebrates,True,Class,,,,Animalia,,,
1008,Terminos_Lagoon_243,Penaeids,True,Family,Malacostraca,Penaeidae,,Animalia,Decapoda,Arthropoda,
1009,Terminos_Lagoon_243,Phytoplankton,True,Phylum,,,,Chromista,,Bacillariophyta,
1010,Terminos_Lagoon_243,Polychaetes,True,Class,Polychaeta,,,Animalia,,Annelida,
1011,Terminos_Lagoon_243,Scianidae,True,Family,Actinopterygii,Sciaenidae,,Animalia,Perciformes,Chordata,
1012,Terminos_Lagoon_243,Sparidae,True,Family,Actinopterygii,Sparidae,,Animalia,Perciformes,Chordata,
1013,Terminos_Lagoon_243,Tetraodontidae,True,Family,Actinopterygii,Tetraodontidae,,Animalia,Tetraodontiformes,Chordata,
1014,Terminos_Lagoon_243,Zooplankton,True,Phylum,,,,Animalia,,Arthropoda,
